;RF1011;RF1012;RF1013;RF1020;RF1031;RF1032
2001-04-30;1,032033;1,004887;-0,648929;0,997224;-0,052794;1,525144
2001-05-31;0,970766;0,997709;0,52676;1,022693;2,279438;-1,111829
2001-06-30;0,974634;1,008756;-1,005874;1,002648;0,334056;1,247563
2001-07-31;0,982995;1,002151;-0,739827;1,003089;-0,074138;-0,670358
2001-08-31;0,985928;0,996686;-0,13037;1,013957;1,363298;2,311115
2001-09-30;1,002271;0,990992;-1,919346;0,98142;-1,907958;0,528477
2001-10-31;1,013467;1,003744;-0,38761;0,986465;-1,230221;-7,547046
2001-11-30;1,04193;1,01058;-0,043674;1,00399;0,209013;-2,818515
2001-12-31;0,993546;0,995473;-1,548753;0,97558;-2,193254;-1,789016
2002-01-31;1,003241;0,995683;0,150115;1,030656;3,065441;1,960248
2002-02-28;1,006995;0,996508;-0,978255;1,007194;0,943571;1,66109
2002-03-31;0,989145;1,026322;0,011032;0,998048;-0,09051;1,712348
2002-04-30;0,993396;0,99623;0,616583;1,009687;1,408323;0,522019
2002-05-31;0,994965;0,992119;0,486531;1,002784;0,335377;-2,632193
2002-06-30;0,992547;0,992286;-2,037386;0,982725;-1,794383;0,912637
2002-07-31;1,001899;1,013486;0,556013;1,018527;0,713384;-0,959437
2002-08-31;1,013331;1,001138;0,04593;1,005252;0,694916;-0,801159
2002-09-30;1,001928;1,006149;-0,869172;0,995674;-0,284484;-1,228768
2002-10-31;0,997197;0,996771;2,27341;1,024149;2,660682;1,119156
2002-11-30;0,989182;0,984582;-0,561883;1,001551;0,003089;3,808554
2002-12-31;0,995033;1,005256;0,138524;1,010459;0,611879;-2,901728
2003-01-31;0,992283;0,993331;-1,453005;1,000771;0,261656;0,691757
2003-02-28;1,005829;1,015803;-0,594901;0,992157;-0,436814;-1,272989
2003-03-31;1,008942;0,995299;-3,047208;0,973625;-3,030015;0,704659
2003-04-30;1,007992;1,000922;1,27791;1,020816;2,629353;-1,130662
2003-05-31;1,002043;1,00488;-0,463978;0,985209;-1,51528;-0,388431
2003-06-30;1,011344;0,998963;-1,300786;0,992582;-0,995546;1,700879
2003-07-31;0,994171;0,997216;0,690514;1,013888;0,788144;1,134379
2003-08-31;0,966836;0,973251;-2,081234;0,969644;-2,83266;6,987357
2003-09-30;0,996488;0,999255;0,574187;1,016227;1,690153;-4,743533
2003-10-31;0,99633;0,999284;0,829265;0,993376;-0,413086;-5,656244
2003-11-30;1,01305;1,009589;-2,824837;0,973806;-2,755418;-0,428554
2003-12-31;0,992105;0,996716;0,015835;1,014646;0,836174;0,878262
2004-01-31;1,023744;1,005966;1,864954;0,997105;0,012443;-1,078538
2004-02-29;0,996505;0,994847;1,20367;0,996042;0,005865;5,998351
2004-03-31;0,995253;1,02692;3,52805;1,023344;2,305257;0,670188
2004-04-30;0,990239;0,988556;0,969283;0,997291;0,152356;-0,735959
2004-05-31;0,980094;0,990711;-1,673096;0,962232;-4,140378;0,726528
2004-06-30;1,027224;1,042324;2,925547;1,037118;3,631014;-0,236776
2004-07-31;1,012062;0,99817;1,168503;0,997981;-0,535752;-2,232864
2004-08-31;1,00603;1,00907;-0,010837;1,006891;0,896853;1,950236
2004-09-30;0,991249;1,003562;1,438449;1,022787;2,406636;0,412056
2004-10-31;1,012066;1,000214;-1,456136;0,966579;-3,023742;-0,033068
2004-11-30;0,9867;0,979474;1,587797;1,009768;0,201982;-0,619964
2004-12-31;1,002194;0,999028;2,096068;1,022129;1,186079;-0,172132
2005-01-31;1,032699;1,024209;-1,823687;0,978339;-1,652828;0,062903
2005-02-28;0,989658;0,992177;-0,466402;0,988862;-0,550766;0,272749
2005-03-31;0,983449;0,995386;-0,835666;1,012949;0,869683;-1,401223
2005-04-30;1,02001;1,007778;-1,536575;0,986135;-0,731799;1,013915
2005-05-31;1,017278;1,043056;-0,358029;1,005415;0,097444;1,832595
2005-06-30;0,996758;1,006489;-0,41692;1,026559;2,258746;-0,660226
2005-07-31;0,991245;0,981746;-1,640608;0,967351;-2,699938;0,36984
2005-08-31;0,987316;1,004756;0,870868;1,016644;1,922033;-1,98909
2005-09-30;1,003439;0,999818;0,721497;1,017752;2,067489;0,908894
2005-10-31;0,998726;0,989647;-0,766086;0,957857;-4,015139;-0,398101
2005-11-30;1,006372;1,008169;1,214176;1,010802;-0,27182;0,200561
2005-12-31;1,033568;1,030792;-0,477787;1,013769;0,260646;-0,476034
2006-01-31;0,992122;0,991578;-0,154296;0,981107;-1,144525;1,547528
2006-02-28;1,001591;1,002011;0,135869;0,974808;-1,679777;-0,763246
2006-03-31;1,021605;0,991858;0,939743;1,028358;2,6468;-0,484025
2006-04-30;0,996224;0,88629;-1,586491;0,961824;-2,784848;-0,158242
2006-05-31;0,995263;0,901044;1,52583;1,031224;2,774658;-0,000806
2006-06-30;1,000975;0,917001;1,087982;0,976624;-2,903844;5,843859
2006-07-31;0,979301;0,948837;0,112873;1,037032;1,062581;2,484153
2006-08-31;1,005113;0,981137;0,944663;1,0066;1,556657;-1,568059
2006-09-30;1,001169;1,017435;-0,52097;0,971743;-2,011505;-0,233102
2006-10-31;0,987766;0,990802;-0,927573;0,976512;-2,284275;-1,362845
2006-11-30;1,004052;0,991185;0,330552;1,020131;-0,138942;-0,025984
2006-12-31;1,006804;0,983033;-0,599799;0,971143;-3,971214;1,936246
2007-01-31;0,985631;0,987533;1,509471;1,025339;3,850254;-2,08808
2007-02-28;1,007137;1,005816;-0,925562;1,009785;2,56774;-0,271315
2007-03-31;1,005546;0,998928;0,576;1,027309;3,054191;1,651799
2007-04-30;1,004678;0,985801;0,477497;1,000292;2,858786;1,545809
2007-05-31;0,990448;0,962001;0,999754;1,01951;1,705769;-3,68577
2007-06-30;1,004381;1,009446;-0,385472;0,979164;-2,327118;1,464187
2007-07-31;1,013073;1,025703;-1,165757;0,941956;-6,04577;-1,862969
2007-08-31;1,001469;0,993213;2,083466;0,984145;0,803119;-6,543244
2007-09-30;1,000377;0,99386;-1,926707;0,919958;-5,790346;0,49582
2007-10-31;1,002999;1,000296;1,855295;1,042647;6,441922;2,561683
2007-11-30;0,99731;1,00988;1,107637;1,014429;0,207125;4,815385
2007-12-31;0,987244;0,991061;-1,957202;0,981372;-2,013314;-2,252078
2008-01-31;0,988928;1,00066;-0,891499;1,187888;5,245506;1,546093
2008-02-29;1,00497;1,002281;0,614258;1,120904;6,044524;0,045046
2008-03-31;0,954925;0,995656;-2,748785;1,041113;-1,152324;-0,956328
2008-04-30;1,017849;1,005012;1,025968;1,091233;8,064742;-2,462092
2008-05-31;1,003806;0,99229;-0,312562;1,077037;-1,361261;2,121467
2008-06-30;0,987093;1,004722;-0,989081;1,016215;-6,44257;-7,537992
2008-07-31;1,014493;1,016807;0,145199;1,068521;-0,720552;0,911159
2008-08-31;0,994169;0,985738;-3,296408;1,012359;0,623044;0,801637
2008-09-30;1,001014;1,002062;1,153626;1,015009;6,515446;-2,157507
2008-10-31;1,005857;0,99932;0,357503;1,06215;5,957284;0,432821
2008-11-30;0,997577;0,995336;-2,768245;0,945506;-4,233313;-1,418253
2008-12-31;1,006683;1,007576;2,099176;1,015638;3,636776;3,175202
2009-01-31;1,013419;1,000693;0,526833;0,999925;-6,357194;-1,849243
2009-02-28;0,992249;0,990472;0,663077;1,008262;0,245721;1,452336
2009-03-31;0,99171;0,991856;-0,1664;0,970874;-4,488667;-0,353998
2009-04-30;0,996271;1,013975;0,705954;1,065478;-4,161663;0,876608
2009-05-31;0,999686;1,011506;-1,663026;0,967156;2,318981;-0,318791
2009-06-30;0,996639;0,985742;-0,426911;1,003278;7,052729;-2,058579
2009-07-31;0,986593;0,997123;2,813172;0,997927;2,413865;-1,762231
2009-08-31;1,012353;1,009977;0,371195;0,955283;-8,513751;2,656876
2009-09-30;1,003094;0,991328;-0,067679;1,035198;-5,471823;2,190695
2009-10-31;1,002544;0,997934;-0,503015;0,996221;-0,516017;-1,953153
2009-11-30;1,007602;1,022907;0,168288;1,023377;0,763898;0,65758
2009-12-31;0,997502;0,999;1,283848;0,992812;-3,82621;0,147361
2010-01-31;1,003553;0,970255;-1,133901;0,974812;-4,734005;-0,633542
2010-02-28;0,988542;1,00026;-0,8596;0,999499;-5,484438;-0,393683
2010-03-31;1,001404;1,001382;0,575969;1,042877;1,335504;-2,173362
2010-04-30;0,988333;0,984142;-1,294704;0,986813;0,097887;2,912967
2010-05-31;1,007765;1,014814;-1,683833;1,001726;3,200037;-0,654518
2010-06-30;1,012322;1,004821;0,186764;1,007461;4,033185;-0,185217
2010-07-31;0,99208;0,980047;-1,563751;0,967717;-4,394473;3,797868
2010-08-31;0,999543;1,009307;-2,251693;1,01672;-4,091675;-2,657196
2010-09-30;1,006804;0,998168;-0,801194;0,995761;4,54153;-0,986242
2010-10-31;0,987123;0,996872;-1,528657;0,967233;-4,645273;-0,02529
2010-11-30;0,974595;0,984398;-0,79089;1,015067;6,502824;-0,519854
2010-12-31;1,007075;1,01167;-0,911343;1,032102;6,026988;9,314252
2011-01-31;1,005873;1,007607;0,53984;1,008573;2,824331;1,695919
2011-02-28;1,006039;1,004835;-1,397795;1,007953;0,081249;-0,428023
2011-03-31;1,002225;0,994072;1,964876;1,010524;1,976515;0,926376
2011-04-30;0,983667;0,993594;1,16486;0,961214;-11,137227;-2,225048
