;RF1011;RF1012;RF1013;RF1020;RF1031;RF1032
2019-08-31;109,577432;97,039901;94,822278;98,120175;110,467418;87,57096
2019-09-30;109,227375;97,722303;93,720442;97,657377;105,4726;85,313009
2019-10-31;109,66566;98,031205;95,729562;99,895231;108,15123;88,07386
2019-11-30;108,149847;95,86269;93,653555;97,153568;107,145026;84,934519
2019-12-31;108,130916;95,778767;94,157986;94,789327;109,921679;88,827091
2020-01-31;108,18606;95,507191;94,155505;103,529656;111,465548;88,835343
2020-02-29;108,611653;95,911485;93,792467;104,870194;115,78747;91,833778
2020-03-31;103,567587;97,437547;93,234674;101,059999;91,090054;86,494564
2020-04-30;107,904201;96,219048;92,527919;98,431933;67,735456;88,920522
2020-05-31;105,975088;97,04459;91,960288;103,33093;70,228618;87,141279
2020-06-30;111,380348;96,123518;93,68049;117,928194;90,797802;89,090787
2020-07-31;113,110204;96,341023;92,615484;124,55161;129,988662;89,08989
2020-08-31;110,381211;95,69622;91,040531;122,884249;84,183162;91,400996
2020-09-30;107,580822;93,562386;93,165834;125,678707;99,026117;99,920596
2020-10-31;109,192785;95,031707;90,914736;116,835187;97,486153;93,11103
2020-11-30;108,419358;96,176243;91,418171;122,736591;101,106692;96,847508
2020-12-31;109,25977;95,791887;92,621406;127,763256;94,799581;84,819121
2021-01-31;110,57838;94,295795;90,9989;124,006729;101,912209;78,442257
2021-02-28;110,450777;93,142547;91,315268;127,335244;97,376821;80,755839
2021-03-31;110,104839;92,009787;92,254348;125,807458;103,110897;91,265696
