;RF1011;RF1012;RF1013;RF1020;RF1031;RF1032
2001-06-30;108,637335;121,080961;89,657046;92,747277;101,106161;68,656832
2001-07-31;109,280252;121,250314;89,729941;92,796701;101,151161;69,51758
2001-08-31;109,864793;121,179445;89,819366;92,818304;101,175832;69,703583
2001-09-30;110,33478;120,851143;89,927557;92,82428;101,190237;69,545096
2001-10-31;110,65786;120,331167;90,063285;92,87131;101,249829;69,458157
2001-11-30;110,827059;119,718631;90,217379;92,964902;101,360489;69,920066
2001-12-31;110,850934;118,991826;90,385869;93,091714;101,507576;70,801733
2002-01-31;110,744386;118,08993;90,574543;93,234326;101,667115;71,803391
2002-02-28;110,536763;117,046611;90,779008;93,325572;101,763754;72,358506
2002-03-31;110,254237;116,004691;90,996752;93,365526;101,797563;72,068606
2002-04-30;109,942948;115,121674;91,219241;93,388385;101,802198;70,759983
2002-05-31;109,649473;114,462189;91,434346;93,385825;101,766503;68,816765
2002-06-30;109,422613;113,859893;91,654769;93,383683;101,725335;67,118389
2002-07-31;109,288425;113,216084;91,895575;93,395273;101,714154;66,286794
2002-08-31;109,261649;112,474605;92,144104;93,376445;101,697069;66,480647
2002-09-30;109,342887;111,703959;92,396397;93,327314;101,655429;67,36319
2002-10-31;109,508663;111,001914;92,647646;93,252721;101,577186;68,560209
2002-11-30;109,729783;110,464347;92,882953;93,124624;101,434257;69,72303
2002-12-31;109,966732;110,234305;93,11295;92,952153;101,248965;70,698463
2003-01-31;110,183015;110,276661;93,355298;92,752143;101,044076;71,602673
2003-02-28;110,33301;110,394263;93,619435;92,546884;100,829865;72,61344
2003-03-31;110,398211;110,298053;93,918811;92,389014;100,661091;73,955003
2003-04-30;110,374458;109,882234;94,251519;92,277416;100,540884;75,554397
2003-05-31;110,256556;109,172246;94,591136;92,16615;100,412086;77,073669
2003-06-30;110,04727;108,441313;94,937186;92,07387;100,301356;78,003834
2003-07-31;109,739186;107,940733;95,297503;91,999946;100,225442;78,112824
2003-08-31;109,330185;107,802001;95,669364;91,938432;100,178636;77,470786
2003-09-30;108,843595;108,002277;96,05741;91,913387;100,172726;76,168937
2003-10-31;108,329956;108,406005;96,44467;91,894755;100,166108;74,577874
2003-11-30;107,825858;108,846331;96,833321;91,90359;100,184159;72,967437
2003-12-31;107,368371;109,022223;97,247253;91,964347;100,26687;71,5969
2004-01-31;106,969837;108,812142;97,663034;92,026064;100,363758;70,540112
2004-02-29;106,627545;108,264655;98,045533;92,082871;100,450363;69,628971
2004-03-31;106,336744;107,570405;98,377408;92,126236;100,508195;68,866078
2004-04-30;106,098779;106,942217;98,649824;92,125119;100,506587;68,362643
2004-05-31;105,895773;106,511076;98,894236;92,148321;100,524434;68,233702
2004-06-30;105,710353;106,194261;99,129421;92,221468;100,598857;68,512438
2004-07-31;105,543159;105,796864;99,327248;92,258305;100,640997;69,153307
2004-08-31;105,408796;105,314354;99,48827;92,250944;100,639865;70,055762
2004-09-30;105,310154;104,780765;99,628187;92,205213;100,592855;71,194206
2004-10-31;105,230459;104,304828;99,754067;92,139894;100,512309;72,410631
2004-11-30;105,156151;104,034882;99,873717;92,116328;100,475097;73,650278
2004-12-31;105,0751;104,162492;99,965795;92,085533;100,456176;75,033741
2005-01-31;104,990173;104,711462;100,029831;92,020033;100,426088;76,577871
2005-02-28;104,911625;105,429837;100,101137;91,99368;100,429876;78,301037
2005-03-31;104,86159;106,051726;100,189302;92,004664;100,457692;79,947051
2005-04-30;104,838713;106,352094;100,295114;92,016654;100,480159;81,177483
2005-05-31;104,844677;106,226537;100,422242;92,041386;100,509176;81,88339
2005-06-30;104,872018;105,749571;100,561463;92,041703;100,516905;82,123779
2005-07-31;104,901883;105,164047;100,713754;92,01592;100,500917;82,045582
2005-08-31;104,93417;104,565657;100,879037;92,019171;100,5005;81,927804
2005-09-30;104,955763;104,044846;101,035892;92,004814;100,460167;81,999963
2005-10-31;104,947249;103,596506;101,179988;91,982986;100,394653;82,34647
2005-11-30;104,892033;103,141809;101,317938;92,029428;100,40775;82,901525
2005-12-31;104,779733;102,569297;101,445137;92,087491;100,475189;83,447173
2006-01-31;104,593232;101,798199;101,567867;92,126592;100,554223;83,832462
2006-02-28;104,34519;100,822769;101,690515;92,225494;100,679941;84,183313
2006-03-31;104,04991;99,846321;101,803086;92,375451;100,828928;84,518086
2006-04-30;103,720342;99,053455;101,90924;92,538184;100,967259;84,839867
2006-05-31;103,381925;98,678394;102,015612;92,725901;101,106913;84,953849
2006-06-30;103,097889;98,827475;102,103167;92,917935;101,247518;84,740114
2006-07-31;102,923635;99,345818;102,1646;93,09019;101,411739;84,289593
2006-08-31;102,884917;99,966106;102,209148;93,201183;101,564839;83,74363
2006-09-30;102,99106;100,483415;102,241561;93,290884;101,689158;83,25957
2006-10-31;103,23221;100,747246;102,276716;93,469512;101,871062;83,151247
2006-11-30;103,586263;100,701006;102,320798;93,716395;102,134846;83,696966
2006-12-31;104,015486;100,376975;102,367101;93,981866;102,477662;84,805933
2007-01-31;104,478502;100,051823;102,406985;94,26644;102,869994;86,279452
2007-02-28;104,922767;99,956483;102,435643;94,518553;103,179199;87,765801
2007-03-31;105,278308;100,120308;102,460628;94,689881;103,332717;88,975036
2007-04-30;105,495797;100,416054;102,479416;94,788817;103,336536;89,880231
2007-05-31;105,551232;100,701808;102,481581;94,83526;103,203843;90,61202
2007-06-30;105,433131;100,893962;102,469988;94,8633;103,016674;91,407145
2007-07-31;105,160757;100,959559;102,46266;94,991103;102,937361;92,206027
2007-08-31;104,760796;100,911647;102,458158;95,30641;103,023859;92,910517
2007-09-30;104,272745;100,772533;102,446833;95,832933;103,233507;93,415484
2007-10-31;103,7535;100,553434;102,434798;96,533002;103,491976;93,42319
2007-11-30;103,254184;100,376562;102,406027;97,222556;103,652917;92,613044
2007-12-31;102,817566;100,275788;102,365481;97,855661;103,746678;91,115575
2008-01-31;102,479654;100,167645;102,347545;98,519775;103,81574;89,32199
2008-02-29;102,256917;100,075114;102,34926;99,213711;103,695796;87,608358
