date;name;value;type
2023-11-17;rjdverse;1748.88452396851;t
2023-11-17;prophet;1791.97878503504;t
2023-11-17;tbats;1872.4890956335;t
2023-11-17;mstl;1748.8542092541;t
2023-11-17;stl;1748.8542092541;t
2023-11-17;stl_stats;1752.55660309647;t
2023-11-17;x11;1749.23591947966;t
2023-11-18;rjdverse;1748.94367608372;t
2023-11-18;prophet;1791.87949637015;t
2023-11-18;tbats;1870.86281355293;t
2023-11-18;mstl;1748.74263789088;t
2023-11-18;stl;1748.74263789088;t
2023-11-18;stl_stats;1753.04144313998;t
2023-11-18;x11;1749.4226084461;t
2023-11-19;rjdverse;1748.99543833666;t
2023-11-19;prophet;1791.78020770527;t
2023-11-19;tbats;1904.95454854766;t
2023-11-19;mstl;1748.63106652766;t
2023-11-19;stl;1748.63106652766;t
2023-11-19;stl_stats;1753.02454581085;t
2023-11-19;x11;1749.60960464894;t
2023-11-20;rjdverse;1749.04032130675;t
2023-11-20;prophet;1791.68091904039;t
2023-11-20;tbats;1869.96586843008;t
2023-11-20;mstl;1748.51949516444;t
2023-11-20;stl;1748.51949516444;t
2023-11-20;stl_stats;1753.1273513046;t
2023-11-20;x11;1749.79679233007;t
2023-11-21;rjdverse;1749.07397473749;t
2023-11-21;prophet;1791.5816303755;t
2023-11-21;tbats;1846.03974316792;t
2023-11-21;mstl;1748.40792380123;t
2023-11-21;stl;1748.40792380123;t
2023-11-21;stl_stats;1753.37614066443;t
2023-11-21;x11;1749.98405637672;t
2023-11-22;rjdverse;1749.09986197746;t
2023-11-22;prophet;1791.48234171062;t
2023-11-22;tbats;1759.72239903937;t
2023-11-22;mstl;1748.29635243801;t
2023-11-22;stl;1748.29635243801;t
2023-11-22;stl_stats;1753.45613224519;t
2023-11-22;x11;1750.17128239132;t
2023-11-23;rjdverse;1749.12751647281;t
2023-11-23;prophet;1791.38305304573;t
2023-11-23;tbats;1786.44895464028;t
2023-11-23;mstl;1748.18478107479;t
2023-11-23;stl;1748.18478107479;t
2023-11-23;stl_stats;1753.78412995319;t
2023-11-23;x11;1750.35835319651;t
2023-11-24;rjdverse;1749.15643691439;t
2023-11-24;prophet;1791.28376438085;t
2023-11-24;tbats;1817.96895741435;t
2023-11-24;mstl;1748.07320971157;t
2023-11-24;stl;1748.07320971157;t
2023-11-24;stl_stats;1753.67427932561;t
2023-11-24;x11;1750.54514971666;t
2023-11-25;rjdverse;1749.18650060931;t
2023-11-25;prophet;1791.18447571596;t
2023-11-25;tbats;1777.57136085019;t
2023-11-25;mstl;1747.96163834836;t
2023-11-25;stl;1747.96163834836;t
2023-11-25;stl_stats;1753.32350293076;t
2023-11-25;x11;1750.73154770553;t
2023-11-26;rjdverse;1749.22629969236;t
2023-11-26;prophet;1791.08518705108;t
2023-11-26;tbats;1793.24187140082;t
2023-11-26;mstl;1747.85006698514;t
2023-11-26;stl;1747.85006698514;t
2023-11-26;stl_stats;1753.44907135506;t
2023-11-26;x11;1750.91742125634;t
2023-11-27;rjdverse;1749.27678658564;t
2023-11-27;prophet;1790.98589838619;t
2023-11-27;tbats;1783.4333780443;t
2023-11-27;mstl;1747.73849562192;t
2023-11-27;stl;1747.73849562192;t
2023-11-27;stl_stats;1752.70543349638;t
2023-11-27;x11;1751.10264404624;t
2023-11-28;rjdverse;1749.32843362774;t
2023-11-28;prophet;1790.88660972131;t
2023-11-28;tbats;1757.51771425138;t
2023-11-28;mstl;1747.62692425871;t
2023-11-28;stl;1747.62692425871;t
2023-11-28;stl_stats;1752.09682059967;t
2023-11-28;x11;1751.2870898369;t
2023-11-29;rjdverse;1749.37771419219;t
2023-11-29;prophet;1790.78732105642;t
2023-11-29;tbats;1729.15579072617;t
2023-11-29;mstl;1747.51535289549;t
2023-11-29;stl;1747.51535289549;t
2023-11-29;stl_stats;1752.01516834481;t
2023-11-29;x11;1751.47063479798;t
2023-11-30;rjdverse;1749.42543700611;t
2023-11-30;prophet;1790.68803239154;t
2023-11-30;tbats;1771.26881970268;t
2023-11-30;mstl;1747.40378153227;t
2023-11-30;stl;1747.40378153227;t
2023-11-30;stl_stats;1751.91850851857;t
2023-11-30;x11;1751.65315253707;t
2023-12-01;rjdverse;1749.46916302202;t
2023-12-01;prophet;1790.58874372666;t
2023-12-01;tbats;1790.59974239011;t
2023-12-01;mstl;1747.29221016905;t
2023-12-01;stl;1747.29221016905;t
2023-12-01;stl_stats;1751.47989076771;t
2023-12-01;x11;1751.83451412044;t
2023-12-02;rjdverse;1749.5102514707;t
2023-12-02;prophet;1790.48945506177;t
2023-12-02;tbats;1785.96760842031;t
2023-12-02;mstl;1747.18063880584;t
2023-12-02;stl;1747.18063880584;t
2023-12-02;stl_stats;1751.17842944135;t
2023-12-02;x11;1752.01459074265;t
2023-12-03;rjdverse;1749.55125307017;t
2023-12-03;prophet;1790.39016639689;t
2023-12-03;tbats;1848.66486570102;t
2023-12-03;mstl;1747.06906744262;t
2023-12-03;stl;1747.06906744262;t
2023-12-03;stl_stats;1751.03276498893;t
2023-12-03;x11;1752.19325656767;t
2023-12-04;rjdverse;1749.5894042316;t
2023-12-04;prophet;1790.290877732;t
2023-12-04;tbats;1806.92272110307;t
2023-12-04;mstl;1746.9574960794;t
2023-12-04;stl;1746.9574960794;t
2023-12-04;stl_stats;1750.21515452751;t
2023-12-04;x11;1752.37038721786;t
2023-12-05;rjdverse;1749.62299938315;t
2023-12-05;prophet;1790.19158906712;t
2023-12-05;tbats;1750.68660427929;t
2023-12-05;mstl;1746.84592471618;t
2023-12-05;stl;1746.84592471618;t
2023-12-05;stl_stats;1750.06668361337;t
2023-12-05;x11;1752.54585988237;t
2023-12-06;rjdverse;1749.6557396499;t
2023-12-06;prophet;1790.09230040223;t
2023-12-06;tbats;1735.19096546327;t
2023-12-06;mstl;1746.73435335297;t
2023-12-06;stl;1746.73435335297;t
2023-12-06;stl_stats;1749.94941492016;t
2023-12-06;x11;1752.71954880079;t
2023-12-07;rjdverse;1749.69279182748;t
2023-12-07;prophet;1789.99301173735;t
2023-12-07;tbats;1725.99161569797;t
2023-12-07;mstl;1746.62278198975;t
2023-12-07;stl;1746.62278198975;t
2023-12-07;stl_stats;1749.57330303912;t
2023-12-07;x11;1752.891328421;t
2023-12-08;rjdverse;1749.73430164803;t
2023-12-08;prophet;1789.89372307246;t
2023-12-08;tbats;1794.95655006059;t
2023-12-08;mstl;1746.51121062653;t
2023-12-08;stl;1746.51121062653;t
2023-12-08;stl_stats;1749.28263049373;t
2023-12-08;x11;1753.06107281142;t
2023-12-09;rjdverse;1749.77688985836;t
2023-12-09;prophet;1789.79443440758;t
2023-12-09;tbats;1781.40219650833;t
2023-12-09;mstl;1746.39963926332;t
2023-12-09;stl;1746.39963926332;t
2023-12-09;stl_stats;1748.92089519477;t
2023-12-09;x11;1753.22865476687;t
2023-12-10;rjdverse;1749.82091354937;t
2023-12-10;prophet;1789.69514574269;t
2023-12-10;tbats;1845.5597795231;t
2023-12-10;mstl;1746.2880679001;t
2023-12-10;stl;1746.2880679001;t
2023-12-10;stl_stats;1748.86290197523;t
2023-12-10;x11;1753.39395191901;t
2023-12-11;rjdverse;1749.86533621372;t
2023-12-11;prophet;1789.59585707781;t
2023-12-11;tbats;1804.2640602803;t
2023-12-11;mstl;1746.17649653688;t
2023-12-11;stl;1746.17649653688;t
2023-12-11;stl_stats;1748.35762028094;t
2023-12-11;x11;1753.55684338659;t
2023-12-12;rjdverse;1749.90752197354;t
2023-12-12;prophet;1789.49656841293;t
2023-12-12;tbats;1765.7172519056;t
2023-12-12;mstl;1746.06492517366;t
2023-12-12;stl;1746.06492517366;t
2023-12-12;stl_stats;1747.529697312;t
2023-12-12;x11;1753.71720942274;t
2023-12-13;rjdverse;1749.94940023842;t
2023-12-13;prophet;1789.39727974804;t
2023-12-13;tbats;1758.39024647752;t
2023-12-13;mstl;1745.95335381045;t
2023-12-13;stl;1745.95335381045;t
2023-12-13;stl_stats;1747.39599026262;t
2023-12-13;x11;1753.87492826298;t
2023-12-14;rjdverse;1749.99335499475;t
2023-12-14;prophet;1789.29799108316;t
2023-12-14;tbats;1786.84593849113;t
2023-12-14;mstl;1745.83430264757;t
2023-12-14;stl;1745.83430264757;t
2023-12-14;stl_stats;1746.94590577885;t
2023-12-14;x11;1754.02987849421;t
2023-12-15;rjdverse;1750.04247849039;t
2023-12-15;prophet;1789.19870241827;t
2023-12-15;tbats;1782.64238048779;t
2023-12-15;mstl;1745.71525148469;t
2023-12-15;stl;1745.71525148469;t
2023-12-15;stl_stats;1746.31824693209;t
2023-12-15;x11;1754.18194003641;t
2023-12-16;rjdverse;1750.09972868993;t
2023-12-16;prophet;1789.09941375339;t
2023-12-16;tbats;1819.52326461516;t
2023-12-16;mstl;1745.59620032181;t
2023-12-16;stl;1745.59620032181;t
2023-12-16;stl_stats;1746.16473081121;t
2023-12-16;x11;1754.33099647285;t
2023-12-17;rjdverse;1750.17014354634;t
2023-12-17;prophet;1789.0001250885;t
2023-12-17;tbats;1788.34290405677;t
2023-12-17;mstl;1745.47714915893;t
2023-12-17;stl;1745.47714915893;t
2023-12-17;stl_stats;1746.08208005742;t
2023-12-17;x11;1754.47693008037;t
2023-12-18;rjdverse;1750.2579624009;t
2023-12-18;prophet;1788.90083642362;t
2023-12-18;tbats;1806.32348232554;t
2023-12-18;mstl;1745.35809799605;t
2023-12-18;stl;1745.35809799605;t
2023-12-18;stl_stats;1745.11926411655;t
2023-12-18;x11;1754.61962446074;t
2023-12-19;rjdverse;1750.35395660475;t
2023-12-19;prophet;1788.80154775873;t
2023-12-19;tbats;1795.75421174347;t
2023-12-19;mstl;1745.23904683318;t
2023-12-19;stl;1745.23904683318;t
2023-12-19;stl_stats;1744.89134114762;t
2023-12-19;x11;1754.75896482951;t
2023-12-20;rjdverse;1750.45201743263;t
2023-12-20;prophet;1788.70225909385;t
2023-12-20;tbats;1760.49864982337;t
2023-12-20;mstl;1745.1199956703;t
2023-12-20;stl;1745.1199956703;t
2023-12-20;stl_stats;1744.90831902975;t
2023-12-20;x11;1754.89483753771;t
2023-12-21;rjdverse;1750.55728002938;t
2023-12-21;prophet;1788.60297042897;t
2023-12-21;tbats;1741.89937272135;t
2023-12-21;mstl;1745.00094450742;t
2023-12-21;stl;1745.00094450742;t
2023-12-21;stl_stats;1744.81439892953;t
2023-12-21;x11;1755.02712890679;t
2023-12-22;rjdverse;1750.67626402963;t
2023-12-22;prophet;1788.50368176408;t
2023-12-22;tbats;1675.12494361246;t
2023-12-22;mstl;1744.88189334454;t
2023-12-22;stl;1744.88189334454;t
2023-12-22;stl_stats;1744.55386337045;t
2023-12-22;x11;1755.15572278867;t
2023-12-23;rjdverse;1750.81255924672;t
2023-12-23;prophet;1788.4043930992;t
2023-12-23;tbats;1678.91740434226;t
2023-12-23;mstl;1744.76284218166;t
2023-12-23;stl;1744.76284218166;t
2023-12-23;stl_stats;1744.30719656463;t
2023-12-23;x11;1755.28050280436;t
2023-12-24;rjdverse;1750.95735981626;t
2023-12-24;prophet;1788.30510443431;t
2023-12-24;tbats;1771.15570993836;t
2023-12-24;mstl;1744.64379101878;t
2023-12-24;stl;1744.64379101878;t
2023-12-24;stl_stats;1744.10399786564;t
2023-12-24;x11;1755.40135048988;t
2023-12-25;rjdverse;1751.0994522528;t
2023-12-25;prophet;1788.20581576943;t
2023-12-25;tbats;1719.25071929383;t
2023-12-25;mstl;1744.5247398559;t
2023-12-25;stl;1744.5247398559;t
2023-12-25;stl_stats;1743.27268877409;t
2023-12-25;x11;1755.51814722967;t
2023-12-26;rjdverse;1751.24788410117;t
2023-12-26;prophet;1788.10652710454;t
2023-12-26;tbats;1581.27977924324;t
2023-12-26;mstl;1744.40568869303;t
2023-12-26;stl;1744.40568869303;t
2023-12-26;stl_stats;1743.19271101063;t
2023-12-26;x11;1755.63077210277;t
2023-12-27;rjdverse;1751.41541033684;t
2023-12-27;prophet;1788.00723843966;t
2023-12-27;tbats;1689.0175013025;t
2023-12-27;mstl;1744.28663753015;t
2023-12-27;stl;1744.28663753015;t
2023-12-27;stl_stats;1743.16859300235;t
2023-12-27;x11;1755.73910893311;t
2023-12-28;rjdverse;1751.58979951373;t
2023-12-28;prophet;1787.90794977477;t
2023-12-28;tbats;1806.66143801803;t
2023-12-28;mstl;1744.16758636727;t
2023-12-28;stl;1744.16758636727;t
2023-12-28;stl_stats;1742.96782358706;t
2023-12-28;x11;1755.84304177633;t
2023-12-29;rjdverse;1751.75586221293;t
2023-12-29;prophet;1787.80866110989;t
2023-12-29;tbats;1836.50191712794;t
2023-12-29;mstl;1744.04853520439;t
2023-12-29;stl;1744.04853520439;t
2023-12-29;stl_stats;1742.64701405538;t
2023-12-29;x11;1755.9424552573;t
2023-12-30;rjdverse;1751.91521032925;t
2023-12-30;prophet;1787.709372445;t
2023-12-30;tbats;1803.15103811019;t
2023-12-30;mstl;1743.92948404151;t
2023-12-30;stl;1743.92948404151;t
2023-12-30;stl_stats;1742.49897738655;t
2023-12-30;x11;1756.03723658803;t
2023-12-31;rjdverse;1752.07428092282;t
2023-12-31;prophet;1787.61008378012;t
2023-12-31;tbats;1816.48373540622;t
2023-12-31;mstl;1743.81043287863;t
2023-12-31;stl;1743.81043287863;t
2023-12-31;stl_stats;1742.74509375605;t
2023-12-31;x11;1756.12727557786;t
2024-01-01;rjdverse;1752.23390255378;t
2024-01-01;prophet;1787.51079511524;t
2024-01-01;tbats;1771.98906469447;t
2024-01-01;mstl;1743.69138171575;t
2024-01-01;stl;1743.69138171575;t
2024-01-01;stl_stats;1742.24255178779;t
2024-01-01;x11;1756.21246019657;t
2024-01-02;rjdverse;1752.3947568127;t
2024-01-02;prophet;1787.41150645035;t
2024-01-02;tbats;1663.11673553562;t
2024-01-02;mstl;1743.57233055288;t
2024-01-02;stl;1743.57233055288;t
2024-01-02;stl_stats;1742.01462881885;t
2024-01-02;x11;1756.29268203888;t
2024-01-03;rjdverse;1752.56554743992;t
2024-01-03;prophet;1787.31221778547;t
2024-01-03;tbats;1644.93592004681;t
2024-01-03;mstl;1743.45327939;t
2024-01-03;stl;1743.45327939;t
2024-01-03;stl_stats;1741.74941492016;t
2024-01-03;x11;1756.36783500071;t
2024-01-04;rjdverse;1752.74487188869;t
2024-01-04;prophet;1787.21292912058;t
2024-01-04;tbats;1767.57313400363;t
2024-01-04;mstl;1743.33422822712;t
2024-01-04;stl;1743.33422822712;t
2024-01-04;stl_stats;1741.30754961446;t
2024-01-04;x11;1756.43781681085;t
2024-01-05;rjdverse;1752.92305311286;t
2024-01-05;prophet;1787.1136404557;t
2024-01-05;tbats;1762.0082817258;t
2024-01-05;mstl;1743.21517706424;t
2024-01-05;stl;1743.21517706424;t
2024-01-05;stl_stats;1741.04427432935;t
2024-01-05;x11;1756.50252754823;t
2024-01-06;rjdverse;1753.1048895614;t
2024-01-06;prophet;1787.01435179081;t
2024-01-06;tbats;1736.59691673605;t
2024-01-06;mstl;1743.09612590136;t
2024-01-06;stl;1743.09612590136;t
2024-01-06;stl_stats;1740.3839088934;t
2024-01-06;x11;1756.56187105827;t
2024-01-07;rjdverse;1753.29873637202;t
2024-01-07;prophet;1786.91506312593;t
2024-01-07;tbats;1776.05828572451;t
2024-01-07;mstl;1742.97707473848;t
2024-01-07;stl;1742.97707473848;t
2024-01-07;stl_stats;1740.2300252629;t
2024-01-07;x11;1756.61575603875;t
2024-01-08;rjdverse;1753.50002227459;t
2024-01-08;prophet;1786.81577446104;t
2024-01-08;tbats;1771.02359846984;t
2024-01-08;mstl;1742.85802357561;t
2024-01-08;stl;1742.85802357561;t
2024-01-08;stl_stats;1739.36583945902;t
2024-01-08;x11;1756.66409266535;t
2024-01-09;rjdverse;1753.69895059262;t
2024-01-09;prophet;1786.71648579616;t
2024-01-09;tbats;1729.49274584399;t
2024-01-09;mstl;1742.73897241273;t
2024-01-09;stl;1742.73897241273;t
2024-01-09;stl_stats;1738.95435484625;t
2024-01-09;x11;1756.706790292;t
2024-01-10;rjdverse;1753.89252362925;t
2024-01-10;prophet;1786.61719713127;t
2024-01-10;tbats;1741.78597265599;t
2024-01-10;mstl;1742.61992124985;t
2024-01-10;stl;1742.61992124985;t
2024-01-10;stl_stats;1738.85900396125;t
2024-01-10;x11;1756.74376057188;t
2024-01-11;rjdverse;1754.08089765581;t
2024-01-11;prophet;1786.51790846639;t
2024-01-11;tbats;1764.90892337337;t
2024-01-11;mstl;1742.50087008697;t
2024-01-11;stl;1742.50087008697;t
2024-01-11;stl_stats;1738.26645372405;t
2024-01-11;x11;1756.77491909407;t
2024-01-12;rjdverse;1754.26195435053;t
2024-01-12;prophet;1786.41861980151;t
2024-01-12;tbats;1809.36125879668;t
2024-01-12;mstl;1742.38181892409;t
2024-01-12;stl;1742.38181892409;t
2024-01-12;stl_stats;1738.17578117867;t
2024-01-12;x11;1756.80018241638;t
2024-01-13;rjdverse;1754.43507306357;t
2024-01-13;prophet;1786.31933113662;t
2024-01-13;tbats;1795.02777264316;t
2024-01-13;mstl;1742.26276776121;t
2024-01-13;stl;1742.26276776121;t
2024-01-13;stl_stats;1737.81838935659;t
2024-01-13;x11;1756.81946838008;t
2024-01-14;rjdverse;1754.60268797249;t
2024-01-14;prophet;1786.22004247174;t
2024-01-14;tbats;1845.61923094654;t
2024-01-14;mstl;1742.14371659833;t
2024-01-14;stl;1742.14371659833;t
2024-01-14;stl_stats;1738.64372389304;t
2024-01-14;x11;1756.8326939999;t
2024-01-15;rjdverse;1754.76518063736;t
2024-01-15;prophet;1786.12075380685;t
2024-01-15;tbats;1786.94885222094;t
2024-01-15;mstl;1742.02466543546;t
2024-01-15;stl;1742.02466543546;t
2024-01-15;stl_stats;1737.8836476782;t
2024-01-15;x11;1756.83977948275;t
2024-01-16;rjdverse;1754.92049975216;t
2024-01-16;prophet;1786.02146514197;t
2024-01-16;tbats;1751.29800243881;t
2024-01-16;mstl;1741.90561427258;t
2024-01-16;stl;1741.90561427258;t
2024-01-16;stl_stats;1737.85298498323;t
2024-01-16;x11;1756.84064794476;t
2024-01-17;rjdverse;1755.07299058229;t
2024-01-17;prophet;1785.92217647708;t
2024-01-17;tbats;1696.77003255802;t
2024-01-17;mstl;1741.7865631097;t
2024-01-17;stl;1741.7865631097;t
2024-01-17;stl_stats;1737.93845601605;t
2024-01-17;x11;1756.83522317336;t
2024-01-18;rjdverse;1755.22532898743;t
2024-01-18;prophet;1785.8228878122;t
2024-01-18;tbats;1792.76498291251;t
2024-01-18;mstl;1741.66751194682;t
2024-01-18;stl;1741.66751194682;t
2024-01-18;stl_stats;1737.46371399802;t
2024-01-18;x11;1756.82343301905;t
2024-01-19;rjdverse;1755.36708152867;t
2024-01-19;prophet;1785.72359914731;t
2024-01-19;tbats;1846.07231761619;t
2024-01-19;mstl;1741.54846078394;t
2024-01-19;stl;1741.54846078394;t
2024-01-19;stl_stats;1737.43605515127;t
2024-01-19;x11;1756.8052080345;t
2024-01-20;rjdverse;1755.49780360098;t
2024-01-20;prophet;1785.62431048243;t
2024-01-20;tbats;1762.09353307476;t
2024-01-20;mstl;1741.42940962106;t
2024-01-20;stl;1741.42940962106;t
2024-01-20;stl_stats;1737.66062122217;t
2024-01-20;x11;1756.78048214584;t
2024-01-21;rjdverse;1755.62806304288;t
2024-01-21;prophet;1785.52502181754;t
2024-01-21;tbats;1852.35963426125;t
2024-01-21;mstl;1741.31035845819;t
2024-01-21;stl;1741.31035845819;t
2024-01-21;stl_stats;1737.97249101633;t
2024-01-21;x11;1756.74919444985;t
2024-01-22;rjdverse;1755.75664761976;t
2024-01-22;prophet;1785.42573315266;t
2024-01-22;tbats;1788.43736628251;t
2024-01-22;mstl;1741.19130729531;t
2024-01-22;stl;1741.19130729531;t
2024-01-22;stl_stats;1737.56309973299;t
2024-01-22;x11;1756.71128933946;t
2024-01-23;rjdverse;1755.87688900457;t
2024-01-23;prophet;1785.32644448778;t
2024-01-23;tbats;1792.54504373734;t
2024-01-23;mstl;1741.07225613243;t
2024-01-23;stl;1741.07225613243;t
2024-01-23;stl_stats;1737.42284799693;t
2024-01-23;x11;1756.66671644276;t
2024-01-24;rjdverse;1755.98430955551;t
2024-01-24;prophet;1785.22715582289;t
2024-01-24;tbats;1785.44387765693;t
2024-01-24;mstl;1740.95320496955;t
2024-01-24;stl;1740.95320496955;t
2024-01-24;stl_stats;1737.4836614955;t
2024-01-24;x11;1756.61542903972;t
2024-01-25;rjdverse;1756.08040590407;t
2024-01-25;prophet;1785.12786715801;t
2024-01-25;tbats;1773.30336542107;t
2024-01-25;mstl;1740.83415380667;t
2024-01-25;stl;1740.83415380667;t
2024-01-25;stl_stats;1737.56782358706;t
2024-01-25;x11;1756.55738377382;t
2024-01-26;rjdverse;1756.16714612302;t
2024-01-26;prophet;1785.02857849312;t
2024-01-26;tbats;1829.78847519018;t
2024-01-26;mstl;1740.71510264379;t
2024-01-26;stl;1740.71510264379;t
2024-01-26;stl_stats;1737.87989076771;t
2024-01-26;x11;1756.49254403946;t
2024-01-27;rjdverse;1756.23919714029;t
2024-01-27;prophet;1784.92928982824;t
2024-01-27;tbats;1852.5258490198;t
2024-01-27;mstl;1740.59605148091;t
2024-01-27;stl;1740.59605148091;t
2024-01-27;stl_stats;1737.80308697559;t
2024-01-27;x11;1756.42087666441;t
2024-01-28;rjdverse;1756.29380393464;t
2024-01-28;prophet;1784.83000116335;t
2024-01-28;tbats;1892.39727816031;t
2024-01-28;mstl;1740.47700031804;t
2024-01-28;stl;1740.47700031804;t
2024-01-28;stl_stats;1737.76701156427;t
2024-01-28;x11;1756.34235224201;t
2024-01-29;rjdverse;1756.33497619823;t
2024-01-29;prophet;1784.73071249847;t
2024-01-29;tbats;1795.36511457212;t
2024-01-29;mstl;1740.35794915516;t
2024-01-29;stl;1740.35794915516;t
2024-01-29;stl_stats;1737.10830521244;t
2024-01-29;x11;1756.25694572771;t
2024-01-30;rjdverse;1756.36842313047;t
2024-01-30;prophet;1784.63142383358;t
2024-01-30;tbats;1739.05463468744;t
2024-01-30;mstl;1740.23889799228;t
2024-01-30;stl;1740.23889799228;t
2024-01-30;stl_stats;1737.26394388734;t
2024-01-30;x11;1756.16463754198;t
2024-01-31;rjdverse;1756.39331520374;t
2024-01-31;prophet;1784.5321351687;t
2024-01-31;tbats;1794.14856296495;t
2024-01-31;mstl;1740.1198468294;t
2024-01-31;stl;1740.1198468294;t
2024-01-31;stl_stats;1737.3932505366;t
2024-01-31;x11;1756.06541587979;t
2024-02-01;rjdverse;1756.40253448612;t
2024-02-01;prophet;1784.43284650381;t
2024-02-01;tbats;1819.65635868486;t
2024-02-01;mstl;1740.00079566652;t
2024-02-01;stl;1740.00079566652;t
2024-02-01;stl_stats;1737.29659071035;t
2024-02-01;x11;1755.95927694629;t
2024-02-02;rjdverse;1756.39629462023;t
2024-02-02;prophet;1784.33355783893;t
2024-02-02;tbats;1815.07578063831;t
2024-02-02;mstl;1739.88174450364;t
2024-02-02;stl;1739.88174450364;t
2024-02-02;stl_stats;1737.19221953483;t
2024-02-02;x11;1755.8462229478;t
2024-02-03;rjdverse;1756.37692324646;t
2024-02-03;prophet;1784.23426917405;t
2024-02-03;tbats;1861.81603586338;t
2024-02-03;mstl;1739.76269334077;t
2024-02-03;stl;1739.76269334077;t
2024-02-03;stl_stats;1737.00034724957;t
2024-02-03;x11;1755.72626108118;t
2024-02-04;rjdverse;1756.34303219095;t
2024-02-04;prophet;1784.13498050916;t
2024-02-04;tbats;1876.17520706225;t
2024-02-04;mstl;1739.64364217789;t
2024-02-04;stl;1739.64364217789;t
2024-02-04;stl_stats;1737.26838142729;t
2024-02-04;x11;1755.59940272435;t
2024-02-05;rjdverse;1756.29944532166;t
2024-02-05;prophet;1784.03569184428;t
2024-02-05;tbats;1789.38774728767;t
2024-02-05;mstl;1739.52459101501;t
2024-02-05;stl;1739.52459101501;t
