;period;start;end;n;missing;start;end;n;log;adjust;lp;ntd;nmh;td-derived;td-ftest;easter;nout;noutao;noutls;nouttc;noutso;;out(1);;;out(2);;;out(3);;;out(4);;;out(5);;;out(6);;;out(7);;;out(8);;;out(9);;;out(10);;;out(11);;;out(12);;;out(13);;;out(14);;;out(15);;;out(16);;;out(17);;;out(18);;;out(19);;;out(20);;;out(21);;;out(22);;;out(23);;;out(24);;;out(25);;;out(26);;;out(27);;;out(28);;;out(29);;;out(30);;;out(31);;;;neffectiveobs;np;logvalue;adjustedlogvalue;ssqerr;aic;aicc;bic;bicc;ser;ser-ml;mean;skewness;;;kurtosis;;;dh;lb;lb2;;;seaslb;bp;bp2;seasbp;nudruns;ludruns;nruns;lruns;arima;mean;p;d;q;bp;bd;bq;phi(1);phi(2);phi(3);bphi(1);th(1);th(2);bth(1);seasonality;parameters_cutoff;model_changed;tvar-estimator;tvar-estimate;tvar-pvalue;savar-estimator;savar-estimate;savar-pvalue;svar-estimator;svar-estimate;svar-pvalue;ivar-estimator;ivar-estimate;ivar-pvalue;tscorr-estimator;tscorr-estimate;tscorr-pvalue;ticorr-estimator;ticorr-estimate;ticorr-pvalue;sicorr-estimator;sicorr-estimate;sicorr-pvalue;;;method;cycle;seasonality;irregular;tdh;others;total;logstat;levelstat;fcast-insample-mean;fcast-outsample-mean;fcast-outsample-variance;seas-lin-f;seas-lin-qs;seas-lin-kw;seas-lin-friedman;seas-lin-periodogram;seas-lin-spectralpeaks;seas-si-combined;seas-si-evolutive;seas-si-stable;seas-res-f;seas-res-qs;seas-res-kw;seas-res-friedman;seas-res-periodogram;seas-res-spectralpeaks;seas-res-combined;seas-res-combined3;seas-res-evolutive;seas-res-stable;seas-i-f;seas-i-qs;seas-i-kw;seas-i-periodogram;seas-i-spectralpeaks;seas-i-combined;seas-i-combined3;seas-i-evolutive;seas-i-stable;seas-sa-f;seas-sa-qs;seas-sa-kw;seas-sa-friedman;seas-sa-periodogram;seas-sa-spectralpeaks;seas-sa-combined;seas-sa-combined3;seas-sa-evolutive;seas-sa-stable;seas-sa-ac1;td-sa-all;td-sa-last;td-i-all;td-i-last;td-res-all;td-res-last;ic-ratio-henderson;ic-ratio;msr-global;msr(1);msr(2);msr(3);msr(4);msr(5);msr(6);msr(7);msr(8);msr(9);msr(10);msr(11);msr(12);trendfilter;seasfilter;m1;m2;m3;m4;m5;m6;m7;m8;m9;m10;m11;q;q-m2;definition;;annual totals;;spectral seas peaks;spectral td peaks;normality;;independence;;spectral td peaks;;spectral seas peaks;;number of outliers;;mean;;mse;;q;;q-m2;;seas variance;;irregular variance;;seas/irr cross-correlation;;qs test on sa;;qs test on i;;f-test on sa (seasonal dummies);;f-test on i (seasonal dummies);;combined seasonality test on sa;;combined seasonality test on sa (last 3 years);;combined seasonality test on irregular;;f-test on sa (td);;f-test on i (td);;quality
RF2445;12;1990-01-31;2023-10-31;406;0;1990-01-31;2023-10-31;406;1;;;0;0;;;;2;2;0;0;0;;AO (8-1992);-0,695217;-4,8597;AO (3-2001);0,657028;4,6831;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;393;5;158,596352054;-1640,077828454;9,995928322;3290,155656909;3290,310695668;3310,024704968;-3,610829636;0,160301197;0,159483329;0,048027;Normal with Mean = 0.0 and Stdev = 0.1235604126430431;0,000093;0,9994;Normal with Mean = 3.0 and Stdev = 0.2471208252860862;3,145467;0,5561;0,777488;25,936344;Chi2 with 22 degrees of freedom ;23,805373;0,3575;0,011929;25,032784;22,562933;0,011506;0,63954;8,920395;-1,357845;36,799443;(0,1,1)(0,1,1);0;0;1;1;0;1;1;;;;;-0,76279;;-0,740621;1;;;;;;;;;;;;;;;;;;;;;;;;;;x13;0,049671847;0,683094929;0,108284266;0;0,02058803;0,861639071;3328,983642175;3339,139729535;0,871622202;0,335089368;0,8041605;0;0;0;0;0;AT.AT.AT.AT.AT.AT;Present;0,000864701;0;0,120932995;0,994053345;0,075786354;0,018009172;0,090024509;--.--.a-.--.A-.--;None;None;0,201701213;0,118137147;0,379692328;1;0,998501834;0,270482311;--.--.--.--.--.--;None;None;0,081507062;0,375728644;0,656370234;1;0,996971991;0,975952727;0,60283554;--.--.--.--.--.--;None;None;0,015425157;0,427665275;-0,52956684;0,089448698;0,07301336;0,245569933;0,358981684;0,175608951;0,291833968;5,162275027;10,171537879;5,302014541;7,030189411;4,460766047;7,05189064;5,799685828;5,999277331;5,590001921;4,097258915;3,466761427;6,12672657;5,572849044;5,959554902;6,054746718;23-Henderson;3x5;1,094361676;0,699063213;1,397799057;0,854519894;3;0,520805817;0,291705137;0,706964989;0,216932114;0,54309243;0,509517373;0,935839314;0,965103776;Good;0;Uncertain;0,041;Good;Good;Good;0,678;Good;0,254;Uncertain;0,037;Good;0,359;Good;0,005;Good;0,335;Good;0,804;Good;0,936;Good;0,965;;;;;;;Good;1;Good;1;Good;0,978;Good;0,84;Good;0,212;Good;1;Good;0,151;Good;0,073;Good;0,359;Good
RF2451;12;1990-01-31;2023-10-31;406;0;1990-01-31;2023-10-31;406;0;;;0;0;;;;2;0;1;1;0;;LS (1-2009);-58,758887;-7,74;TC (3-2020);-56,801634;-5,9738;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;393;8;-1527,512500267;-1527,512500267;53374,068927344;3071,025000534;3071,400000534;3102,815477429;5,017674428;11,759030146;11,65383543;-0,007583;Normal with Mean = 0.0 and Stdev = 0.1235604126430431;0,470512;0,0001;Normal with Mean = 3.0 and Stdev = 0.2471208252860862;4,012066;0;16,531516;41,810383;Chi2 with 19 degrees of freedom ;53,511141;0;1,900466;40,223186;51,693521;1,833107;-1,279079;13,027146;0,550867;22,976437;(3,1,1)(0,1,1);0;3;1;1;0;1;1;-0,286022;-0,213229;-0,25639;;-0,987365;;-0,647104;1;;;;;;;;;;;;;;;;;;;;;;;;;;x13;0,030640822;0,503214878;0,025613786;0;0,46120709;1,020676577;3236,967226007;3152,070030541;0,874391985;0,194683008;0,978092541;0;0;0;0;0;AT.AT.AT.AT.AT.AT;Present;0,00404328;0;0,805382741;0,386651005;0,990396051;0,947364954;0,797703135;--.--.a-.-t.--.--;None;None;0,000881581;0,803800619;0,927238423;0,882301206;0,999879521;0,898010863;--.--.a-.--.a-.--;None;None;0,075270818;0,924862413;0,98553515;0,999271437;0,999972346;0,997076393;0,972894311;--.--.--.--.a-.--;None;None;0,001666458;0,981616783;-0,467301154;0;0,104586753;0,000002187;0,091962899;0,000053083;0,046340186;4,73697283;5,258058753;4,262638759;5,299306989;6,324516872;6,370670707;6,680163029;4,449848767;4,452067505;2,972945423;1,818570815;5,305311545;3,583533222;6,125805407;3,909378349;13 terms Henderson moving average;3x5;0,264533628;0,194440275;1,064018585;0,152592838;1,026307975;0,105055504;0,150846925;0,346634597;0,097743479;0,294932001;0,245334696;0,369720086;0,391383883;Good;0;Good;0,001;Good;Good;Bad;0;Bad;0,002;Severe;0;Good;0,213;Good;0,005;Good;0,195;Good;0,978;Good;0,37;Good;0,391;;;;;;;Good;0,999;Good;0,954;Good;0,726;Good;0,926;Good;0,833;Good;0,98;Good;0,93;Good;0,105;Good;0,092;Severe
RF2452;12;1990-01-31;2023-10-31;406;0;1990-01-31;2023-10-31;406;0;;;0;0;;;;6;1;3;2;0;;AO (5-2011);78,775431;4,8914;LS (1-1993);-76,696351;-6,3538;TC (6-1993);77,866673;5,2945;LS (1-2009);-94,333832;-8,108;TC (3-2020);-68,74268;-4,8127;LS (12-2010);50,043888;4,2795;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;393;10;-1723,386628675;-1723,386628675;145697,561574825;3466,77325735;3467,349173581;3506,511353469;6,052283445;19,478725145;19,254394533;-0,131142;Normal with Mean = 0.0 and Stdev = 0.1235604126430431;0,24811;0,0446;Normal with Mean = 3.0 and Stdev = 0.2471208252860862;3,380263;0,1239;5,275399;23,972156;Chi2 with 21 degrees of freedom ;52,83343;0,0001;0,123083;22,844869;51,36792;0,118721;1,119194;2,169287;0,391431;6,088372;(0,1,1)(1,1,1);0;0;1;1;1;1;1;;;;-0,256909;-0,742478;;-0,757932;1;;;;;;;;;;;;;;;;;;;;;;;;;;x13;0,028037407;0,506296038;0,040682412;0;0,431669289;1,006685147;3602,624491874;3587,516988942;0,926356367;0,859056993;0,933142131;0;0;0;0;0;AT.AT.AT.AT.AT.AT;Present;0;0;0,065109097;0,940313892;0,114751655;0,042709557;0,04412037;--.--.--.--.--.--;None;None;0,000040899;0,063267179;0,997753207;1;0,999868553;0,999595165;--.--.--.--.--.--;None;None;0,026556636;0,997730353;0,999073224;0,926452442;0,999984652;0,999984465;0,999964051;--.--.--.--.--.--;None;None;0,000008575;0,996188854;-0,490271234;0;0,148736876;0,000001551;0,119803043;0,000106617;0,173204813;5,932319583;9,913407704;4,519086857;5,631393144;5,657489308;6,348223901;4,78503411;5,487027905;5,799291847;3,991678727;2,518672403;3,995348985;4,988732476;6,15266336;3,16893166;23-Henderson;3x5;0,710712948;0,465657213;2,054145191;0,534074934;2,297537941;0,207634743;0,258780567;0,485532351;0,192661849;0,25416383;0,179978017;0,75534652;0,791150816;Good;0;Good;0,002;Good;Good;Uncertain;0,072;Good;0,294;Severe;0;Good;0,416;Good;0,015;Good;0,859;Good;0,933;Good;0,755;Good;0,791;;;;;;;Good;0,926;Good;0,948;Good;0,995;Good;0,991;Good;0,939;Good;0,923;Good;0,997;Good;0,149;Good;0,12;Severe
RF2453;12;1990-01-31;2023-10-31;406;0;1990-01-31;2023-10-31;406;0;;;0;0;;;;5;2;1;2;0;;TC (4-2020);-81,065387;-6,3991;AO (6-1992);-96,005736;-8,0169;TC (3-2020);-71,110119;-5,6134;LS (11-2008);-54,935421;-5,1083;AO (7-1990);58,641885;4,4087;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;393;11;-1619,087923287;-1619,087923287;85551,744823018;3260,175846573;3260,868759959;3303,887752304;5,535072396;14,945658296;14,754284738;-0,504667;Normal with Mean = 0.0 and Stdev = 0.1235604126430431;-0,158714;0,199;Normal with Mean = 3.0 and Stdev = 0.2471208252860862;3,738757;0,0028;9,551222;80,870672;Chi2 with 19 degrees of freedom ;49,132643;0,0002;1,335419;77,81654;47,774679;1,288088;-0,799425;2,100786;-0,729766;6,621892;(3,1,1)(0,1,1);0;3;1;1;0;1;1;-0,354567;-0,250981;-0,251832;;-0,990319;;-0,582362;1;;;;;;;;;;;;;;;;;;;;;;;;;;x13;0,059971045;0,564099571;0,026942998;0;0,371334635;1,022348249;3917,845300138;3426,388796056;0,532380588;0,189831859;0,975715147;0;0;0;0;0;AT.AT.AT.AT.AT.AT;Present;0,014366118;0;0,365700891;0,512881881;0,430643155;0,61567948;0,538190181;--.A-.-t.--.--.--;None;None;0,000119;0,364691233;0,800188349;0,447101861;0,997078526;0,707120404;--.--.--.--.--.--;None;None;0,137925169;0,797982492;0,967398691;0,48852195;0,999996337;0,977340306;0,854694411;--.--.--.--.--.--;None;None;0;0,977135937;-0,455734348;0;0,000067976;0;0,000172595;0;0,013060088;4,396192858;4,686925767;3,778813471;5,614027681;6,788271651;4,840549188;5,537722802;5,271548914;3,396205985;3,381328625;1,411928064;4,665094305;3,77068507;5,993656487;2,305932917;13 terms Henderson moving average;3x5;0,282892643;0,169287433;1,049463317;0,671408488;0,869458152;0,088474611;0,16745397;0,395770696;0,117659347;0,347709348;0,347709348;0,403956316;0,432960335;Good;0;Good;0,002;Bad;Good;Bad;0,008;Bad;0;Severe;0;Good;0,366;Good;0,012;Good;0,19;Good;0,976;Good;0,404;Good;0,433;;;;;;;Good;0,489;Good;0,266;Good;0,22;Good;0,297;Good;0,544;Good;0,881;Good;0,486;Severe;0;Severe;0;Severe
RF2454;12;1990-01-31;2023-10-31;406;0;1990-01-31;2023-10-31;406;0;;;0;0;;;;5;3;1;1;0;;AO (8-1990);-79,253716;-6,1971;AO (7-1990);62,06752;4,8608;AO (11-1992);53,27491;4,9643;TC (3-2020);-53,037485;-5,1683;LS (11-2008);-40,077276;-4,7098;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;394;11;-1590,474901269;-1590,474901269;73443,1871588;3202,949802538;3203,640902014;3246,68966254;5,379600546;13,829616766;13,652986059;-0,011876;Normal with Mean = 0.0 and Stdev = 0.12340351046845907;0,263238;0,0329;Normal with Mean = 3.0 and Stdev = 0.24680702093691814;3,190324;0,4406;4,637535;65,272997;Chi2 with 20 degrees of freedom ;45,364354;0,001;4,249411;62,455588;43,535847;4,099179;-1,117767;25,896122;0,455937;9,885709;(3,0,0)(0,1,1);1;3;0;0;0;1;1;-0,277214;-0,149399;-0,321658;;;;-0,429704;1;;;;;;;;;;;;;;;;;;;;;;;;;;x13;0,032869548;0,672607498;0,038543926;0;0,227963186;0,971984158;3398,331153725;3319,512193343;0,994327774;0,978092607;0,992466776;0;0;0;0;0;AT.AT.AT.AT.AT.AT;Present;0,000000009;0;0,678599389;0,119468153;0,798479373;0,919731212;0,656800076;--.--.--.--.--.--;None;None;0,061617232;0,675629526;0,990792285;0,021432026;0,999973791;0,971774174;--.--.--.--.--.--;None;None;0,172366097;0,990565393;0,994900446;0,011109345;0,999998882;0,985920687;0,959340157;--.--.--.--.--.--;None;None;0,000888235;0,972201679;-0,456609552;0;0,0216661;0;0,067089501;0,000000001;0,125308829;5,178682552;8,74676336;3,731837976;5,873095336;5,205006294;4,614426834;4,330626944;5,360715022;3,082330929;2,533305367;1,659542635;6,922672354;3,516910037;5,978617685;2,693719854;23-Henderson;3x5;0,383623309;0,236903346;1,634614341;0,19837069;1,916778444;0,10726481;0,232534132;0,452052267;0,199681717;0,412979912;0,403383393;0,585456953;0,628536612;Good;0;Good;0,002;Good;Good;Uncertain;0,098;Bad;0;Severe;0;Good;0,76;Good;0,012;Good;0,978;Good;0,992;Good;0,585;Good;0,629;;;;;;;Uncertain;0,011;Bad;0,01;Good;0,915;Good;0,948;Good;0,723;Good;1;Good;0,828;Uncertain;0,022;Good;0,067;Severe
RF2511;12;1990-01-31;2023-10-31;406;0;1990-01-31;2023-10-31;406;0;;;0;0;;;;2;1;0;1;0;;TC (3-2020);-49,220703;-8,892;AO (8-1997);28,473276;4,8267;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;393;8;-1332,760155678;-1332,760155678;19910,361978593;2681,520311357;2681,895311357;2713,310788252;4,031589699;7,182008678;7,117759386;0,327461;Normal with Mean = 0.0 and Stdev = 0.1235604126430431;-0,095783;0,4382;Normal with Mean = 3.0 and Stdev = 0.2471208252860862;3,656965;0,0078;7,867465;45,991813;Chi2 with 19 degrees of freedom ;24,123517;0,1915;4,700985;44,321672;23,306168;4,534368;-1,039252;2,085617;-0,975837;12,732852;(3,1,1)(0,1,1);0;3;1;1;0;1;1;-0,02683;-0,080255;-0,168796;;-0,746329;;-0,663839;1;;;;;;;;;;;;;;;;;;;;;;;;;;x13;0,10732227;0,793130136;0,088650848;0;0,054022146;1,043125399;2793,143834699;2758,899838859;0,732939183;0,915238137;0,933016044;0;0;0;0;0;AT.AT.AT.AT.AT.AT;Present;0,121447864;0;0,685552583;0,095322209;0,742841999;0,585110528;0,662131772;--.--.--.--.--.-t;None;None;0,037890807;0,681072545;0,280940932;0,966278375;0,989618615;0,298885581;--.a-.--.--.--.--;None;None;0,627070495;0,2757713;0,458904549;0,66044274;0,999894052;0,823425675;0,514835822;--.--.--.--.--.--;None;None;0,067355897;0,290697206;-0,471487748;0;0,000006486;0;0,000659164;0;0,000738984;4,812222417;8,463752313;4,102959505;6,030610839;5,903043847;3,774614122;5,025743748;5,929298856;3,783575805;2,99229716;2,495831264;3,994882157;3,676864317;5,609227416;3,450008299;23-Henderson;3x5;0,558397838;0,240159336;1,284131722;0,030518568;1,573032284;0,041183802;0,167477068;0,480564325;0,167471368;0,386000699;0,370108424;0,496016636;0,527639448;Good;0;Good;0,002;Good;Good;Uncertain;0,02;Bad;0;Severe;0;Good;0,429;Good;0,005;Good;0,915;Good;0,933;Good;0,496;Good;0,528;;;;;;;Good;0,66;Good;0,704;Good;0,945;Good;0,923;Good;0,352;Good;0,8;Good;0,409;Severe;0;Severe;0,001;Severe
RF2512;12;1990-01-31;2023-10-31;406;0;1990-01-31;2023-10-31;406;0;;;0;0;;;;9;3;3;3;0;;TC (8-1997);120,816381;14,5941;TC (3-2020);-48,969813;-6,8766;LS (7-1997);-68,838284;-9,5344;AO (8-1993);-56,894755;-7,7463;AO (4-2020);-35,135506;-4,6021;LS (10-1993);-28,357909;-4,3391;AO (9-1997);-34,005622;-4,4699;LS (2-1993);26,436333;4,422;TC (1-1996);26,396608;4,2239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;393;14;-1407,391873516;-1407,391873516;29127,797816488;2842,783747033;2843,894858144;2898,417081599;4,50324557;8,755118475;8,609095997;-0,023457;Normal with Mean = 0.0 and Stdev = 0.1235604126430431;0,186952;0,1303;Normal with Mean = 3.0 and Stdev = 0.2471208252860862;3,761142;0,0021;10,044208;21,740121;Chi2 with 20 degrees of freedom ;35,91452;0,0157;0,374961;20,942392;34,99848;0,358547;0,159885;3,548307;-1,310786;5,421172;(2,1,0)(1,1,1);0;2;1;0;1;1;1;0,725701;0,411565;;-0,297002;;;-0,796611;1;;;;;;;;;;;;;;;;;;;;;;;;;;x13;0,048720791;0,378277319;0,019968859;0;0,637290583;1,084257552;3310,458430816;3091,183551154;0,89749943;0,517664983;0,927732183;0;0;0;0;0;At.AT.AT.AT.AT.AT;Present;0;0;0,007580955;0,829045349;0,00975361;0,028502761;0,008887518;-t.--.-t.--.--.--;None;None;0,001319856;0,007255238;0,976913899;0,798272482;0,999779726;0,963984213;--.--.--.--.--.--;None;None;0,000044022;0,976525063;0,992242444;0,437588807;0,999994395;0,997909877;0,991039101;--.--.--.--.--.--;None;None;0,000085803;0,888456061;-0,51850644;0;0,000000022;0;0,000004815;0,000000305;0,006000358;5,054658972;6,883503158;4,552143191;5,478783439;4,522481944;5,029126607;5,773948617;6,687280002;6,007866252;3,176691608;3,343214639;6,301298169;4,816503016;3,400957388;3,417667652;23-Henderson;3x5;0,359947508;0,319362457;1,287397459;0,213629974;1,315570406;0,220857277;0,168455041;0,349448621;0,161420381;0,312426847;0,281151721;0,473579117;0,492639603;Good;0;Good;0,002;Good;Good;Bad;0,007;Good;0,355;Severe;0;Good;0,238;Good;0,022;Good;0,518;Good;0,928;Good;0,474;Good;0,493;;;;;;;Good;0,438;Good;0,475;Good;0,855;Good;0,821;Good;0,993;Good;0,612;Good;0,981;Severe;0;Severe;0;Severe
RF2521;12;1990-01-31;2023-10-31;406;0;1990-01-31;2023-10-31;406;1;;;0;0;;;;3;2;1;0;0;;AO (4-2020);-0,642162;-8,3479;LS (1-2008);0,304022;4,0593;AO (8-2008);-0,334996;-4,3849;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;393;9;361,269315033;-1514,957707411;3,593927469;3047,915414822;3048,385388712;3083,679701329;-4,572959738;0,096617165;0,095628728;-0,817536;Normal with Mean = 0.0 and Stdev = 0.1235604126430431;-0,289871;0,019;Normal with Mean = 3.0 and Stdev = 0.2471208252860862;3,174465;0,4802;5,493777;51,733197;Chi2 with 19 degrees of freedom ;29,670383;0,0561;4,385704;49,282275;28,809987;4,230261;1,239108;3,030229;0,571585;13,014749;(3,1,1)(0,1,1);0;3;1;1;0;1;1;-0,183833;-0,168788;-0,111531;;-0,741396;;-0,656992;1;;;;;;;;;;;;;;;;;;;;;;;;;;x13;0,114327536;0,526562519;0,040772169;0;0,312093155;0,993755379;3121,395143114;3220,667140578;0,85480136;0,000193971;0,004375866;0;0;0;0;0;AT.AT.AT.AT.AT.AT;Present;0,000012628;0;0,81361068;0,111598022;0,762305039;0,731269532;0,826904001;--.--.--.--.--.--;None;None;0,043802668;0,810153837;0,652166429;0,99665594;0,994260874;0,838876556;--.--.--.--.--.--;None;None;0,562586103;0,649090443;0,808144698;1;0,999945526;0,944949584;0,70977064;--.--.--.--.--.--;None;None;0;0,88972207;-0,455665153;0;0,000238461;0,000000015;0,005465602;0,000000725;0,001221934;4,216538726;4,856091413;3,710238009;3,599679341;3,210901819;4,011058379;4,510153422;4,545887252;4,307492136;4,2735017;2,812632547;3,621486239;4,172735379;4,776738232;2,486068113;13 terms Henderson moving average;3x5;0,203641133;0,14994308;1,031792849;0,442519231;0,944937001;0,115904797;0,183331638;0,492857589;0,156176981;0,539032272;0,521347821;0,411819544;0,444186298;Good;0;Uncertain;0,01;Bad;Bad;Uncertain;0,064;Bad;0;Severe;0;Good;0,377;Good;0,007;Bad;0;Bad;0,004;Good;0,412;Good;0,444;;;;;;;Good;1;Good;1;Good;0,986;Good;0,969;Good;0,596;Good;0,877;Good;0,374;Severe;0;Bad;0,005;Severe
RF2529;12;1990-01-31;2023-10-31;406;0;1990-01-31;2023-10-31;406;0;;;0;0;;;;2;0;0;2;0;;TC (5-2000);53,343433;4,944;TC (6-2020);49,208205;4,5506;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;393;8;-1588,356270491;-1588,356270491;73439,623870989;3192,712540983;3193,087540983;3224,503017878;5,336813025;13,793407589;13,670013604;-1,197529;Normal with Mean = 0.0 and Stdev = 0.1235604126430431;-0,21692;0,0792;Normal with Mean = 3.0 and Stdev = 0.2471208252860862;3,836733;0,0007;11,573854;30,741297;Chi2 with 19 degrees of freedom ;18,917466;0,4621;0,019573;29,603745;18,358074;0,01888;-0,31977;1,398583;-1,247989;59,758558;(3,1,1)(0,1,1);0;3;1;1;0;1;1;-0,299736;-0,219472;-0,195414;;-0,976984;;-0,512761;1;;;;;;;;;;;;;;;;;;;;;;;;;;x13;0,076592604;0,799789467;0,055272945;0;0,026374571;0,958029588;3274,467554888;3243,06554243;0,216635664;0,866971392;0,281575496;0;0;0;0;0;AT.AT.AT.AT.AT.-T;Present;0,001507002;0;0,911960954;0,990261052;0,902718782;0,720177491;0,8422994;A-.--.--.--.--.--;None;None;0,004782683;0,909496171;0,871954209;1;0,989286675;0,93456166;--.--.--.--.--.--;None;None;0,168183549;0,869165607;0,933291501;1;0,999999897;0,952361233;0,914675196;--.--.--.--.--.--;None;None;0,008847911;0,960293323;-0,472640269;0,000000003;0,021133016;0,000004261;0,139720801;0,000006327;0,020998172;4,482228099;5,061111955;2,855630614;3,93323518;5,004547655;2,536047341;2,852717389;2,339311345;2,002582221;3,366019102;2,00093415;4,273482645;2,404935622;3,053713777;3,179882854;13 terms Henderson moving average;3x3;0,273021131;0,158380129;0,981352004;0,106814987;0,9605251;0,457747754;0,279317385;0,871961074;0,200663489;0,559620011;0,451193128;0,469839402;0,513207149;Good;0;Good;0,003;Good;Bad;Bad;0,003;Uncertain;0,043;Severe;0;Good;0,139;Good;0,005;Good;0,867;Good;0,282;Good;0,47;Good;0,513;;;;;;;Good;1;Good;1;Good;0,874;Good;0,461;Good;0,973;Good;0,984;Good;0,967;Uncertain;0,021;Good;0,14;Severe
RF2530;12;1990-01-31;2023-10-31;406;0;1990-01-31;2023-10-31;406;1;;;0;0;;;;11;2;8;1;0;;LS (7-2000);-0,831295;-15,0595;LS (12-1999);0,414809;7,5137;AO (3-2000);-0,410125;-6,0366;LS (2-2010);0,349556;6,8009;LS (4-2022);-0,314278;-6,0463;LS (3-2020);-0,304624;-5,8319;AO (8-2019);0,285001;4,7888;LS (5-2019);-0,211635;-4,0412;LS (10-1991);0,29828;5,1989;TC (10-1990);0,363874;4,8178;LS (4-2000);0,365794;5,6476;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;393;16;457,114108583;-1429,404806075;2,204298205;2890,80961215;2892,25642066;2954,39056594;-4,955392427;0,076364106;0,074892598;0,785418;Normal with Mean = 0.0 and Stdev = 0.1235604126430431;-0,002697;0,9826;Normal with Mean = 3.0 and Stdev = 0.2471208252860862;4,900068;0;43,289632;27,246693;Chi2 with 20 degrees of freedom ;47,975893;0,0004;0,228908;26,183371;46,672689;0,220795;-3,077785;22,64509;-4,073881;361,038396;(0,1,2)(1,1,1);0;0;1;2;1;1;1;;;;-0,378559;-0,509836;-0,189932;-0,832623;1;;;;;;;;;;;;;;;;;;;;;;;;;;x13;0,049782533;0,129240456;0,036059698;0;0,78967192;1,004754606;3212,644624699;3335,878667842;0,390607087;0,95753693;0,003921943;0;0;0,000000139;0;0;-T.-T.AT.AT.AT.AT;Present;0,000577057;0;0,2320408;0,891852894;0,368558269;0,358963684;0,206482639;--.--.A-.--.--.--;None;None;0,003348008;0,228306094;0,505258503;0,070445352;0,996182847;0,632752976;--.--.A-.--.--.--;None;None;0,000004356;0,499923629;0,597796987;0,016804541;0,999844218;0,85555438;0,632858732;--.--.--.--.--.--;None;None;0,000004998;0,780563049;-0,241704376;0,00831683;0,026027101;0,188335344;0,053052299;0,136320977;0,021237851;3,573340766;4,509611284;3,9152754;2,726500624;4,742135161;4,512970611;5,049934173;4,428703156;3,630923663;3,681625816;3,336309304;4,345894647;6,240503346;3,424151174;3,36803331;13 terms Henderson moving average;3x5;0,873491856;0,309281916;0,900414383;0,930816313;1,104823942;0,03388984;0,370180011;0,867020685;0,276793437;1,181957502;0,925794285;0,641806019;0,682904504;Good;0;Uncertain;0,019;Good;Good;Bad;0;Good;0,128;Bad;0,01;Good;0,13;Good;0,027;Good;0,958;Bad;0,004;Good;0,642;Good;0,683;;;;;;;Uncertain;0,017;Uncertain;0,011;Good;0,282;Good;0,223;Good;0,405;Good;0,976;Good;0,686;Uncertain;0,026;Good;0,053;Uncertain
