;Europe * France;Europe * Spain;Europe * Greece;Asia * China;Asia * Japon;Asia * India;Africa * Gabon;Africa * Cameroun;Africa * Guinée equatoriale;Africa * Namibie;Africa * Ethiopie;North America * USA;North America * Canada;RF0610;RF0620;RF0811;RF0812;RF0893;RF0899;Europe * France;Europe * Spain;Europe * Greece;Asia * China;Asia * Japon;Asia * India;Africa * Gabon;Africa * Cameroun;Africa * Guinée equatoriale;Africa * Namibie;Africa * Ethiopie;North America * USA;North America * Canada;RF0610;RF0620;RF0811;RF0812;RF0893;RF0899
2002-01-01;162,744712;1590,839036;183,940748;102,919245;129,022928;74,233028;79,148618;132,947084;98,295294;91,380121;84,703544;92,319513;109,24802;162,744712;1590,839036;183,940748;107,098745;135,503656;115,552824;164,076871;1659,951298;183,527485;101,809453;128,46544;75,067973;77,802465;133,314537;98,791507;88,734198;76,388689;91,487178;107,774619;164,076871;1659,951298;183,527485;106,242228;131,779507;116,542409
2002-02-01;162,293496;1613,660349;185,185793;102,547248;128,676685;74,179318;79,010426;134,066329;98,295267;91,334474;83,757736;91,841408;110,855217;162,293496;1613,660349;185,185793;106,60432;135,052587;113,760131;164,643534;1654,41668;184,039596;101,962253;128,893323;75,500875;78,518012;134,366879;98,791541;89,31974;77,83911;91,290864;108,657498;164,643534;1654,41668;184,039596;106,008421;131,678186;115,366783
2002-03-01;161,483408;1645,541976;185,679744;101,699217;128,841078;74,868581;79,033434;135,085121;98,295285;90,646591;82,851322;91,642139;112,136241;161,483408;1645,541976;185,679744;106,136124;134,453048;112,315516;165,041866;1648,494389;183,94376;101,996585;129,276301;76,059933;78,685128;135,20394;98,791647;88,639091;78,8568;91,088151;109,500148;165,041866;1648,494389;183,94376;105,684127;131,583167;114,107947
2002-04-01;160,11794;1679,559766;185,282098;100,60965;129,285689;76,077741;79,378886;136,009573;98,295293;89,88777;82,092816;91,72347;113,025902;160,11794;1679,559766;185,282098;105,687414;133,767587;111,071012;163,368022;1642,917652;183,56001;101,676122;128,998577;76,374584;78,725208;135,610503;98,791934;87,472669;79,568252;91,0053;110,225409;163,368022;1642,917652;183,56001;105,204913;131,07876;113,023629
2002-05-01;158,360004;1706,312126;183,878987;99,861914;129,850785;77,559607;79,895741;136,788407;98,294951;89,107682;81,586346;91,986413;113,506027;158,360004;1706,312126;183,878987;105,212342;133,048647;110,151212;159,187295;1637,833111;183,211439;101,348789;128,858738;77,151962;79,232236;136,135707;98,792417;87,048378;80,257019;91,048804;110,789038;159,187295;1637,833111;183,211439;104,803152;130,33814;112,309542
2002-06-01;156,736499;1714,069361;182,123784;99,959478;130,320894;78,915592;80,492777;137,384154;98,294311;88,105999;81,342172;92,290573;113,580322;156,736499;1714,069361;182,123784;104,702431;132,266807;109,681421;155,434028;1631,761715;182,31033;101,385938;129,641844;78,375615;80,141497;136,75204;98,79282;87,015406;80,936471;91,033879;111,119915;155,434028;1631,761715;182,31033;104,624352;129,729107;111,753898
2002-07-01;155,553749;1701,461623;180,24476;100,869885;130,387081;79,767877;80,910101;137,705754;98,293554;86,911452;81,326005;92,521248;113,318719;155,553749;1701,461623;180,24476;104,189303;131,361568;109,573933;153,760848;1623,346751;181,07316;101,459627;130,159595;79,067838;80,707713;137,29136;98,793189;86,502709;81,401963;90,793318;111,106317;153,760848;1623,346751;181,07316;104,348437;129,061361;111,708117
2002-08-01;154,802106;1675,201475;178,483552;102,189011;129,900405;79,860498;80,877446;137,610679;98,292903;85,78779;81,439881;92,557243;112,769305;154,802106;1675,201475;178,483552;103,694423;130,258412;109,800689;153,624938;1613,445127;180,097674;101,901928;129,592002;79,113203;80,561764;137,519808;98,793257;85,64694;81,849258;90,342744;110,936842;153,624938;1613,445127;180,097674;103,861102;128,307566;112,185591
2002-09-01;154,148399;1643,980208;177,172454;103,557704;129,022595;79,37952;80,36417;137,11248;98,292555;85,020214;81,64436;92,322142;111,994199;154,148399;1643,980208;177,172454;103,269854;128,930836;110,513406;153,965989;1602,616297;179,486955;102,99966;128,922872;78,788535;80,153507;136,935537;98,79257;85,150917;82,312404;89,694509;110,805175;153,965989;1602,616297;179,486955;103,371208;127,764737;112,998481
2002-10-01;153,364471;1616,005055;176,628091;104,357195;127,897695;78,50457;79,657694;136,220688;98,29264;84,81944;81,886275;91,764294;111,165205;153,364471;1616,005055;176,628091;102,946326;127,398513;111,924475;153,78589;1590,407138;179,354655;103,830098;128,573743;78,147497;79,979693;136,051052;98,791717;85,171847;82,567833;88,909523;110,606229;153,78589;1590,407138;179,354655;102,896671;127,282487;114,210771
2002-11-01;152,326901;1600,450031;177,511612;104,212811;127,029187;77,805374;79,333116;135,105086;98,293207;85,62658;82,115857;90,794609;110,47394;152,326901;1600,450031;177,511612;102,703849;125,775438;114,100666;152,281967;1578,166788;179,784446;103,582053;128,114138;77,760569;80,090991;135,252377;98,791257;85,920133;82,64104;88,09485;110,39833;152,281967;1578,166788;179,784446;102,557629;126,632731;115,707145
2002-12-01;151,244104;1596,494346;180,034102;103,48372;126,893025;77,740029;79,759692;134,087891;98,294204;87,784332;82,262983;89,395633;110,105621;151,244104;1596,494346;180,034102;102,549097;124,236194;117,004295;150,073748;1566,801539;180,986132;102,772157;127,842712;77,893551;80,383324;134,384559;98,791047;87,442326;82,546101;87,418327;110,414897;150,073748;1566,801539;180,986132;102,403258;125,7271;117,926099
2003-01-01;150,520364;1593,429575;183,268705;102,411148;127,331007;78,084719;80,705544;133,233344;98,295486;90,815594;82,333535;87,560792;110,149521;150,520364;1593,429575;183,268705;102,523805;122,967474;120,152487;148,97573;1554,812331;183,078027;102,210575;128,243255;78,101517;80,982123;133,581811;98,790953;89,054658;82,218474;86,959145;110,706444;148,97573;1554,812331;183,078027;102,44038;124,576859;120,791052
2003-02-01;150,342765;1581,221862;186,338497;101,102249;128,210853;78,277354;81,713952;132,73292;98,29683;93,811119;82,353261;85,434091;110,637743;150,342765;1581,221862;186,338497;102,639788;122,059398;122,925998;149,622931;1542,1421;185,544822;101,764804;129,22697;78,069278;81,762671;133,029487;98,791022;90,297584;81,808097;86,486536;111,082222;149,622931;1542,1421;185,544822;102,864584;123,582688;123,271393
2003-03-01;150,552589;1556,774477;188,312132;100,141957;129,270316;78,048628;82,325274;132,628161;98,297983;95,831359;82,346666;83,267376;111,567522;150,552589;1556,774477;188,312132;102,899944;121,487204;124,778887;150,612891;1529,479889;187,539755;101,31467;130,268045;77,714394;82,31833;132,76566;98,791238;91,438998;81,358144;85,927285;111,404738;150,612891;1529,479889;187,539755;103,451454;123,107577;124,630597
2003-04-01;150,568532;1525,025164;188,604767;99,628284;130,176644;77,250769;82,382785;132,653647;98,299366;96,348088;82,330705;81,222861;112,805326;150,568532;1525,025164;188,604767;103,30339;121,272067;125,509456;150,916964;1516,637773;188,27463;100,977169;130,880546;76,973273;82,343699;132,740252;98,791819;92,39247;80,864493;85,365228;111,687662;150,916964;1516,637773;188,27463;103,770952;123,036637;124,872515
2003-05-01;149,779999;1494,006597;187,926512;99,227709;130,958771;75,999596;82,06573;132,734372;98,300173;95,643919;82,308971;79,399412;114,16051;149,779999;1494,006597;187,926512;103,837358;121,41408;125,342631;149,97608;1503,658524;187,693123;100,623424;131,172894;76,001168;81,831038;132,8036;98,792799;92,346044;80,598972;84,811299;112,159511;149,97608;1503,658524;187,693123;103,813042;123,165249;124,712432
2003-06-01;147,89484;1472,328145;186,965744;98,61665;131,502664;74,953262;81,655832;132,951989;98,299669;94,462972;82,252627;77,918941;115,44767;147,89484;1472,328145;186,965744;104,441541;121,857278;124,848884;147,124323;1490,736122;186,965926;100,34535;131,80287;75,48774;81,422756;133,031495;98,793615;91,368729;80,798854;84,566217;113,14702;147,124323;1490,736122;186,965926;103,947834;123,479161;124,752824
2003-07-01;145,342228;1461,134365;186,354943;97,656263;131,86507;74,580604;81,468345;133,379871;98,297598;93,569886;82,172712;76,956529;116,54144;145,342228;1461,134365;186,354943;105,058139;122,541506;124,76432;143,044196;1477,969755;186,969373;100,017251;132,393654;75,918237;81,541298;133,683136;98,794364;90,073458;81,401801;84,698298;114,404;143,044196;1477,969755;186,969373;104,398622;123,989418;125,073506
2003-08-01;142,85399;1454,122931;186,50751;96,539384;132,130751;74,849189;81,781772;134,010997;98,294071;93,327685;82,115739;76,696096;117,371533;142,85399;1454,122931;186,50751;105,665446;123,477668;125,241148;139,760149;1465,556283;187,44891;99,271538;132,640431;76,489;82,020054;134,466384;98,794502;89,916464;82,001689;84,961403;115,373735;139,760149;1465,556283;187,44891;105,143518;124,573196;125,425642
2003-09-01;141,065889;1449,23348;187,600044;95,560976;132,398661;75,580994;82,500295;134,806499;98,289518;93,801677;82,06689;77,248511;117,970196;141,065889;1449,23348;187,600044;106,254011;124,588076;126,003679;138,860533;1452,705919;188,306035;98,381382;133,231072;76,695727;82,684179;135,262269;98,79311;92,002537;82,331635;85,580617;115,976631;138,860533;1452,705919;188,306035;106,036776;125,043319;125,705188
2003-10-01;140,293374;1443,696461;189,056078;95,146693;132,792652;76,50627;83,214388;135,718093;98,284609;94,804486;82,0036;78,608439;118,376156;140,293374;1443,696461;189,056078;106,790595;125,757146;126,468022;139,46747;1439,860986;189,450652;98,041156;133,756977;77,199731;83,175214;136,249477;98,791379;94,593022;82,44976;86,567353;116,445973;139,46747;1439,860986;189,450652;106,736013;125,389969;125,942857
2003-11-01;140,410623;1435,360864;190,450345;95,901327;133,692637;77,453468;83,790702;136,780463;98,280137;96,135977;81,933707;80,700546;118,676748;140,410623;1435,360864;190,450345;107,265525;126,908749;126,286338;141,122927;1429,298428;190,604864;98,804161;133,925902;77,838653;83,516541;137,080558;98,790447;96,251954;82,266408;87,579342;116,84883;141,122927;1429,298428;190,604864;107,057733;125,744358;125,703899
2003-12-01;141,006264;1426,087205;191,769471;97,987891;135,221255;78,474428;84,127479;137,824832;98,276858;97,396144;81,852472;83,273651;118,955088;141,006264;1426,087205;191,769471;107,658691;128,007821;125,192769;143,422305;1420,081729;192,077327;100,780082;134,568436;78,382094;83,92356;137,663653;98,790021;97,456061;81,775662;88,58472;117,105171;143,422305;1420,081729;192,077327;107,141447;126,134503;124,973628
2004-01-01;141,556033;1417,263988;193,2276;101,52143;137,32714;79,720338;84,235468;138,841403;98,275314;98,625395;81,759363;86,064856;119,206672;141,556033;1417,263988;193,2276;107,927339;129,03141;123,533864;144,629193;1410,665795;194,164045;103,625309;135,992494;79,459864;84,03063;138,433209;98,789829;98,852619;81,379761;89,645045;117,213403;144,629193;1410,665795;194,164045;107,278935;126,83077;124,004298
2004-02-01;141,708297;1409,455632;194,932355;106,026396;139,135147;81,246082;84,319651;139,912085;98,27571;100,040638;81,607352;88,824835;119,329702;141,708297;1409,455632;194,932355;108,031774;129,970741;121,87241;144,287211;1401,336896;195,845497;106,825654;137,627193;80,967009;83,947316;139,597246;98,789971;100,655202;81,2365;90,913213;117,319068;144,287211;1401,336896;195,845497;107,501983;127,986006;122,730042
2004-03-01;141,333483;1401,2175;196,357341;110,568657;139,916671;82,82626;84,504672;141,016314;98,277889;101,737404;81,372106;91,332632;119,306564;141,333483;1401,2175;196,357341;107,951901;130,793103;120,681953;142,731175;1392,061509;196,357377;109,884843;138,477009;82,237578;84,181298;140,957681;98,790408;102,411709;81,180903;92,440602;117,462835;142,731175;1392,061509;196,357377;107,554765;129,139558;121,775096
2004-04-01;140,465348;1389,539572;197,017239;114,426574;139,532184;83,95515;84,925298;142,329908;98,280192;103,748782;81,047868;93,522284;119,152866;140,465348;1389,539572;197,017239;107,697566;131,405617;120,542993;141,828312;1382,747189;196,239252;112,495065;138,02446;83,040636;84,487392;142,223547;98,791586;103,942259;81,1575;93,942533;117,46514;141,828312;1382,747189;196,239252;107,416707;130,113369;121,710361
2004-05-01;139,156357;1376,304963;196,364117;117,243637;137,960571;84,377871;85,583437;143,875355;98,283597;105,868281;80,648151;95,35441;118,851865;139,156357;1376,304963;196,364117;107,304812;131,749015;121,414545;140,990538;1373,03683;195,338437;114,454343;136,760027;83,340891;84,62251;143,558465;98,793573;105,722282;80,967569;95,191783;117,22126;140,990538;1373,03683;195,338437;107,202617;130,920784;122,415576
2004-06-01;137,459804;1363,37453;194,400212;118,914049;135,498777;83,976625;86,332551;145,352218;98,288086;107,814434;80,143821;96,834647;118,415654;137,459804;1363,37453;194,400212;106,828045;131,848545;122,907758;138,101469;1362,972991;193,449745;115,60164;135,17328;83,178811;84,860798;145,028206;98,795228;108,12087;80,470305;96,265292;116,818761;138,101469;1362,972991;193,449745;106,882466;131,335062;123,578133
2004-07-01;135,581794;1349,999982;191,880796;119,547186;133,021433;82,960044;87,086636;146,529351;98,292633;109,402266;79,544273;97,982233;117,816625;135,581794;1349,999982;191,880796;106,308705;131,759864;124,459382;134,831422;1352,885657;191,114625;116,32904;133,864716;82,539547;84,776247;145,616733;98,796747;111,242979;79,956608;97,34545;116,237511;134,831422;1352,885657;191,114625;106,465631;131,442779;124,66547
2004-08-01;133,769929;1335,682103;189,634535;119,492496;131,190446;82,039759;87,608206;147,380306;98,295989;110,538017;78,882241;98,734147;117,057455;133,769929;1335,682103;189,634535;105,797886;131,564725;125,750908;132,278346;1342,765367;188,91307;116,934634;133,265116;81,592174;84,506501;145,504795;98,797026;113,783089;79,556756;98,531178;115,49685;132,278346;1342,765367;188,91307;106,095474;131,458042;125,658165
2004-09-01;132,241563;1319,188215;187,927852;119,231954;130,154389;81,560473;87,825292;147,907169;98,296317;111,290711;78,226754;99,050611;116,233898;132,241563;1319,188215;187,927852;105,329076;131,393594;126,642574;130,148565;1332,857605;187,066506;117,069184;132,977056;81,088678;85,050941;146,099548;98,794203;114,136239;78,976646;99,587237;114,802146;130,148565;1332,857605;187,066506;105,839768;131,429694;126,520827
2004-10-01;131,113749;1298,897343;186,601254;119,020301;129,830074;81,27195;87,657304;148,014167;98,293498;111,706859;77,635009;98,918538;115,362682;131,113749;1298,897343;186,601254;104,915003;131,357319;127,36246;129,52208;1322,506173;185,67352;116,937768;132,905052;80,987137;85,786847;146,740731;98,790693;113,630673;78,186543;100,279914;114,112831;129,52208;1322,506173;185,67352;105,716258;131,517381;127,072264
2004-11-01;130,333795;1275,832552;185,547387;118,720991;129,764638;80,808925;86,989431;147,725176;98,28852;111,637166;77,139432;98,423514;114,435264;130,333795;1275,832552;185,547387;104,600942;131,587623;128,189615;130,972884;1311,766611;184,757085;117,130092;133,439453;80,551075;85,94288;146,817424;98,788805;113,597921;77,434356;100,692627;113,408461;130,972884;1311,766611;184,757085;105,7545;131,865018;127,519224
2004-12-01;129,654693;1255,21315;183,715741;118,1609;129,716505;79,918344;85,960711;147,28401;98,282924;111,193318;76,735281;97,764284;113,423218;129,654693;1255,21315;183,715741;104,444508;132,106612;129,245319;132,835578;1302,15891;183,710706;117,740196;134,455122;79,851341;85,76316;146,7865;98,78794;114,003702;76,869451;100,819327;112,842911;132,835578;1302,15891;183,710706;105,867055;132,393152;128,120482
2005-01-01;128,835095;1244,084248;181,063651;117,295401;130,054446;78,707951;85,122566;147,020903;98,278334;110,915685;76,412431;97,124739;112,315593;128,835095;1244,084248;181,063651;104,453198;132,855643;130,3342;132,44901;1293,410826;181,800577;117,940755;134,848071;78,911953;85,258045;146,511807;98,787552;114,55264;76,486429;100,846632;112,271698;132,44901;1293,410826;181,800577;105,813208;133,029698;128,97691
2005-02-01;127,787619;1244,473944;178,386955;116,182728;131,051001;77,535821;84,630312;146,827632;98,276057;111,103017;76,111977;96,719763;111,146205;127,787619;1244,473944;178,386955;104,598193;133,736729;131,008334;129,801839;1285,10463;179,642244;117,054869;134,237096;77,631108;84,531149;146,02727;98,787838;114,670237;76,185563;100,940511;111,564899;129,801839;1285,10463;179,642244;105,619157;133,846296;129,792962
2005-03-01;126,759555;1250,831827;176,70009;114,920581;132,626019;76,706884;84,326621;146,585906;98,276853;111,979209;75,745134;96,596056;109,850292;126,759555;1250,831827;176,70009;104,864917;134,691181;131,093781;127,175164;1277,636079;178,673275;115,797881;134,123165;76,899127;83,966231;145,635951;98,788725;114,973096;76,000816;101,12396;110,910147;127,175164;1277,636079;178,673275;105,751586;134,784114;130,402705
2005-04-01;126,187434;1254,066961;176,548172;113,608688;134,809912;76,534417;84,122065;146,07208;98,281191;113,598562;75,203163;96,687463;108,402316;126,187434;1254,066961;176,548172;105,232197;135,654212;130,42392;125,48689;1270,488846;178,85427;114,846782;135,639708;77,230901;83,827103;145,307696;98,791115;116,423956;75,79193;101,680108;110,35335;125,48689;1270,488846;178,85427;106,301053;135,565975;130,166503
2005-05-01;126,414536;1244,964782;177,757405;112,413346;137,41996;76,863818;83,808427;145,051;98,286624;115,564978;74,366818;97,014413;106,810348;126,414536;1244,964782;177,757405;105,664835;136,490136;129,142857;125,159837;1263,145429;179,768844;113,956702;138,002732;77,734943;83,761536;144,386521;98,795142;118,303494;75,157237;102,632662;109,57952;125,159837;1263,145429;179,768844;106,79059;135,992585;128,561309
2005-06-01;127,443379;1221,374706;179,699104;111,459475;140,168498;77,179132;83,328872;143,643149;98,291902;117,398037;73,212175;97,62083;105,145632;127,443379;1221,374706;179,699104;106,117756;137,14729;127,722419;125,988552;1255,049407;181,037085;112,89377;139,965857;77,795047;83,218581;142,448594;98,7985;119,336373;74,099223;103,938751;108,340389;125,988552;1255,049407;181,037085;106,912323;136,10918;126,417198
2005-07-01;128,851544;1189,565592;181,77607;110,82774;142,705933;77,235997;82,752835;142,058101;98,295404;118,729463;71,791005;98,407751;103,525093;128,851544;1189,565592;181,77607;106,567387;137,676993;126,456703;127,735146;1245,960656;181,652532;111,877985;141,593325;77,544538;82,449138;140,011168;98,801579;119,905483;72,765549;105,728462;106,967394;127,735146;1245,960656;181,652532;106,89127;136,062041;124,953818
2005-08-01;130,126314;1162,716403;183,678708;110,673609;144,694493;77,158091;82,263124;140,482003;98,295803;119,463959;70,189179;99,314187;102,128307;130,126314;1162,716403;183,678708;107,011652;138,143914;125,595327;129,837777;1237,603078;181,7003;111,293446;143,5717;77,324967;81,983075;138,497388;98,802146;120,380593;71,186296;107,807636;105,962215;129,837777;1237,603078;181,7003;107,004736;136,113738;124,605328
2005-09-01;131,011087;1156,680029;185,31414;110,953488;146,097573;77,189053;81,988985;138,99252;98,288621;119,636328;68,543765;100,209983;101,105882;131,011087;1156,680029;185,31414;107,43836;138,538705;124,803013;130,981475;1230,854651;182,152467;111,383431;145,410011;77,364968;81,492451;137,781728;98,796421;120,311886;69,650612;109,993231;105,306465;130,981475;1230,854651;182,152467;107,211933;136,47128;124,561779
2005-10-01;131,280705;1176,414065;186,624517;111,666822;147,127904;77,740735;81,807147;137,62212;98,275442;119,562095;67,071893;100,985593;100,50883;131,280705;1176,414065;186,624517;107,834226;138,9434;123,871953;131,170111;1225,209087;183,337604;112,057976;146,666259;77,565609;80,767063;136,7814;98,789303;120,323273;68,387034;112,396785;104,822128;131,170111;1225,209087;183,337604;107,474333;137,126069;124,269531
2005-11-01;130,867704;1214,485161;187,037053;112,546349;147,759914;78,725063;81,419192;136,22096;98,260686;119,630623;65,953572;101,511398;100,3283;130,867704;1214,485161;187,037053;108,189237;139,368558;122,643514;130,948761;1221,46511;184,55541;113,047514;147,925877;78,307863;80,243;135,81491;98,785475;120,939493;67,354269;115,202079;104,560835;130,948761;1221,46511;184,55541;107,857463;138,08268;124,085915
2005-12-01;129,95767;1256,688909;186,465807;113,193682;148,004536;79,780562;80,450013;134,662513;98,249045;119,884338;65,328143;101,761081;100,462183;129,95767;1256,688909;186,465807;108,483277;139,864403;121,431546;130,787025;1218,511942;184,847409;113,997662;148,948311;79,710178;79,607367;134,608064;98,78372;121,399972;66,526616;118,576666;104,529139;130,787025;1218,511942;184,847409;108,289636;138,994502;123,611223
2006-01-01;128,781862;1285,979313;185,244674;113,325191;147,866622;80,440156;78,902574;133,132136;98,244129;119,860547;65,25832;143,336742;100,776961;128,781862;1285,979313;185,244674;108,702228;140,426969;120,662979;130,270691;1213,966855;184,011859;114,517512;149,316752;80,600596;78,245802;132,838273;98,782933;121,271733;66,093306;122,378982;104,756258;130,270691;1213,966855;184,011859;108,631109;139,468038;122,267003
2006-02-01;127,58599;1292,251798;183,138346;113,230796;147,624253;80,41013;77,035794;131,900907;98,247793;119,39396;65,715632;143,202602;101,165569;127,58599;1292,251798;183,138346;108,881267;140,983739;120,644063;128,355913;1207,643149;182,623669;114,56235;149,608016;80,403013;76,447283;131,153796;98,783515;120,974217;66,347264;126,066149;105,096072;128,355913;1207,643149;182,623669;108,907179;139,736569;121,041695
2006-03-01;126,423302;1274,531829;180,934042;113,266821;147,554127;79,839068;75,3185;131,076336;98,260262;118,72381;66,608131;143,011541;101,597796;126,423302;1274,531829;180,934042;109,042063;141,465222;121,0615;125,713961;1200,391738;181,482661;114,489509;149,974076;79,772456;74,981188;130,226963;98,785312;120,858626;67,25823;129,178344;105,358575;125,713961;1200,391738;181,482661;109,225689;140,044235;120,744651
2006-04-01;125,424572;1240,613385;179,347242;113,665491;147,867635;79,277807;73,991592;130,563637;98,280952;117,952967;67,813737;142,95649;102,034337;125,424572;1240,613385;179,347242;109,199649;141,807378;121,398773;124,230628;1192,528758;180,881057;114,66248;150,50288;79,195627;74,064624;130,13147;98,790158;120,492536;68,501014;131,683461;105,527085;124,230628;1192,528758;180,881057;109,624944;140,167046;120,789491
2006-05-01;124,822125;1201,62783;178,398776;114,555082;148,750582;79,176469;73,024659;130,145538;98,306593;117,496186;69,195021;143,002313;102,477226;124,822125;1201,62783;178,398776;109,399279;142,040488;121,141357;124,253053;1183,859685;180,37132;115,211065;151,553337;78,864564;73,390611;130,320267;98,798324;119,679308;69,853506;133,735366;105,472512;124,253053;1183,859685;180,37132;109,965799;139,878659;120,599754
2006-06-01;124,854431;1170,287039;177,847393;115,972881;150,642551;79,838414;72,389258;129,654356;98,330045;117,672102;70,618362;142,97959;102,935799;124,854431;1170,287039;177,847393;109,710752;142,175747;119,891306;124,448823;1174,69907;179,560225;115,854117;152,816569;78,692072;72,572496;129,910845;98,805133;119,43465;71,205989;135,246695;105,301589;124,448823;1174,69907;179,560225;110,141419;139,360298;119,891615
2006-07-01;125,504783;1154,379333;177,436607;117,555797;153,235684;81,030543;71,835437;128,882145;98,345497;118,345096;71,994153;142,76283;103,393984;125,504783;1154,379333;177,436607;110,159376;142,209189;118,039674;124,430193;1165,982498;178,949106;116,258885;154,241089;79,069061;71,726022;129,203304;98,811378;120,128951;72,383834;136,449086;105,310311;124,430193;1165,982498;178,949106;110,379381;139,038461;118,74449
2006-08-01;126,431032;1150,210317;177,200631;118,771633;156,026628;82,07504;71,198465;127,808812;98,348412;119,152293;73,280199;142,257926;103,894123;126,431032;1150,210317;177,200631;110,723904;142,053647;116,371817;125,347078;1158,339328;178,889124;116,61049;156,237029;80,307865;71,185436;128,959739;98,812528;120,971589;73,30423;137,848217;105,62188;125,347078;1158,339328;178,889124;110,989414;138,925895;117,821345
2006-09-01;127,120257;1147,969995;177,256878;119,291471;158,715138;82,545261;70,462677;126,749004;98,334401;119,899543;74,446258;141,687614;104,38116;127,120257;1147,969995;177,256878;111,375792;141,686039;115,549879;126,959753;1151,11868;179,428878;117,314502;158,573506;81,338718;70,805682;128,566397;98,800917;121,835022;74,125585;139,320476;106,165824;126,959753;1151,11868;179,428878;111,984119;138,628147;117,384313
2006-10-01;127,237158;1143,055022;177,847558;119,286483;161,230002;82,532573;70,03344;126,37069;98,306004;120,6474;75,454403;141,238084;104,864655;127,237158;1143,055022;177,847558;112,108;141,05313;115,852142;127,664485;1143,490886;181,176499;118,199401;160,534309;81,479263;70,500385;127,927032;98,786484;122,954067;74,918684;140,546617;106,848615;127,664485;1143,490886;181,176499;113,129598;138,04748;117,333904
2006-11-01;126,708977;1132,755779;179,427937;119,011741;163,62541;82,476433;70,075082;126,991967;98,270518;121,57086;76,301631;141,144509;105,423702;126,708977;1132,755779;179,427937;112,876365;140,15534;117,076913;126,562445;1135,322156;183,806166;118,781435;161,77861;81,287089;70,224143;127,728057;98,778722;124,014355;75,649058;141,460119;107,528837;126,562445;1135,322156;183,806166;114,090911;137,350921;118,014354
2006-12-01;125,641886;1111,996727;181,804889;118,70754;165,834233;82,713487;70,622345;128,515673;98,234015;122,728764;77,059944;141,407381;106,141393;125,641886;1111,996727;181,804889;113,598306;138,960957;118,429208;122,689778;1127,09457;185,694004;119,018236;162,743459;81,614953;69,970461;128,433143;98,775165;124,912764;76,440771;142,247324;108,141874;122,689778;1127,09457;185,694004;114,582299;136,86878;118,879023
2007-01-01;124,356512;1086,619721;184,083001;118,551137;167,412514;83,452254;71,491662;130,404895;98,201567;124,303832;77,810401;141,988517;107,171991;124,356512;1086,619721;184,083001;114,218723;137,523422;119,242588;118,078253;1119,369553;186,17156;118,937033;164,088364;82,840074;70,243561;130,064849;98,773569;125,907175;77,376488;142,904649;108,775458;118,078253;1119,369553;186,17156;114,750923;136,538042;118,742077
2007-02-01;123,243757;1065,988383;185,787676;118,524473;168,105314;84,652803;72,540124;132,221492;98,177043;126,188504;78,630339;142,866253;108,606887;123,243757;1065,988383;185,787676;114,721134;135,977398;119,323648;116,261046;1112,303227;186,492355;118,436802;165,315532;84,426895;71,324325;131,775449;98,774748;127,070307;78,317779;143,391966;109,440247;116,261046;1112,303227;186,492355;114,893241;135,768452;118,186092
2007-03-01;122,556911;1056,424704;186,423668;118,367634;167,91536;85,790008;73,623787;133,507264;98,162961;128,101524;79,526784;143,75011;110,414789;122,556911;1056,424704;186,423668;115,112681;134,435478;118,887457;116,319674;1105,732951;187,236775;117,427887;165,542913;85,540806;72,502472;132,371805;98,778392;127,746732;79,145724;144,10659;110,244397;116,319674;1105,732951;187,236775;115,08146;134,475298;118,061586
2007-04-01;122,210015;1060,261688;185,96583;117,805847;166,66775;86,277573;74,352579;133,733447;98,158365;129,721424;80,451657;144,45211;112,452649;122,210015;1060,261688;185,96583;115,450142;132,959274;118,341507;116,91816;1099,26162;187,328018;116,321168;164,846908;85,747737;73,176228;131,824094;98,788218;128,171073;79,999185;145,190445;111,24941;116,91816;1099,26162;187,328018;115,372891;133,122804;118,018548
2007-05-01;121,889128;1077,388635;185,364608;116,727802;164,426015;86,10119;74,697088;132,95013;98,161717;131,041356;81,368487;144,870943;114,473897;121,889128;1077,388635;185,364608;115,802184;131,665261;118,208842;118,137271;1093,24577;186,599601;115,750204;163,658807;85,597165;73,58304;131,160475;98,804778;129,792649;80,957394;146,223145;112,339867;118,137271;1093,24577;186,599601;115,825099;132,005605;118,284208
2007-06-01;121,324019;1099,58427;185,328783;115,380059;161,93465;85,746366;74,694379;131,720662;98,169173;132,052803;82,291754;144,900791;116,28339;121,324019;1099,58427;185,328783;116,226016;130,606105;118,55069;118,821109;1087,684283;186,316465;115,178868;162,417444;85,825848;73,91462;130,805038;98,818587;132,118326;81,836163;146,808003;113,379167;118,821109;1087,684283;186,316465;116,414958;131,099298;118,936776
2007-07-01;120,483046;1115,647245;186,029922;114,187076;159,719558;85,585442;74,662025;130,630114;98,174302;132,999937;83,212329;144,474409;117,64385;120,483046;1115,647245;186,029922;116,760322;129,717668;119,33692;118,495521;1081,546159;187,043942;114,160041;161,316103;86,163535;74,030557;130,69674;98,831252;133,695643;82,61389;146,644159;114,288813;118,495521;1081,546159;187,043942;116,892656;130,263812;119,285973
2007-08-01;119,622327;1120,101259;187,631781;113,466809;158,317304;85,825227;74,754824;130,139519;98,171013;134,029435;84,105985;143,571249;118,366534;119,622327;1120,101259;187,631781;117,391812;128,913571;120,323011;117,854022;1074,807716;188,317248;113,574233;160,339217;86,494286;73,985679;130,61723;98,833583;134,603588;83,39181;145,688687;115,00843;117,854022;1074,807716;188,317248;117,128971;129,356801;119,115295
