;Europe * France;Europe * Spain;Europe * Greece;Asia * China;Asia * Japon;Asia * India;Africa * Gabon;Africa * Cameroun;Africa * Guinée equatoriale;Africa * Namibie;Africa * Ethiopie;North America * USA;North America * Canada;RF0610;RF0620;RF0811;RF0812;RF0893;RF0899;Europe * France;Europe * Spain;Europe * Greece;Asia * China;Asia * Japon;Asia * India;Africa * Gabon;Africa * Cameroun;Africa * Guinée equatoriale;Africa * Namibie;Africa * Ethiopie;North America * USA;North America * Canada;RF0610;RF0620;RF0811;RF0812;RF0893;RF0899
1991-03-01;0,994525;1,002987;1,490151;-0,413204;0,418165;-0,71453;1,041691;3,032714;1,002423;1,040731;1,796938;1,141283;1,019147;0,994525;1,002987;1,490151;1,096715;18,650011;0,249704;0,998346;1,009778;3,087343;0,95866;2,693397;-2,742219;1,033753;3,171495;0,999567;1,060318;4,777297;1,187891;1,015815;0,998346;1,009778;3,087343;1,449789;10,964223;1,826096
1991-04-01;0,997378;0,986093;-7,327672;4,179018;3,426899;-1,736852;0,94387;-6,702036;0,99572;0,977562;2,497295;0,959549;1,006939;0,997378;0,986093;-7,327672;-0,000571;-9,184873;-0,170182;1,003579;1,008205;-7,344809;1,064181;7,917629;-0,060691;0,955985;-3,280275;0,999567;0,959905;-0,616028;0,942923;1,015975;1,003579;1,008205;-7,344809;1,057726;-8,570857;-4,339574
1991-05-01;1,006018;1,014237;3,069799;-6,434426;-5,595478;0,244467;0,979945;-2,31115;1,000019;0,97169;31,517215;0,978052;0,985105;1,006018;1,014237;3,069799;-2,778235;21,981982;-2,149333;1,004987;1,058113;-0,755116;0,938502;-4,416877;-0,548762;0,991222;-0,769982;0,999567;0,964027;30,186185;0,93374;0,996506;1,004987;1,058113;-0,755116;-1,614673;13,137099;-1,40131
1991-06-01;1,013685;1,438586;1,115642;0,744949;4,779176;7,65556;1,02994;0,816411;1,000016;1,127336;1,804996;1,100429;1,033042;1,013685;1,438586;1,115642;2,838625;-3,962954;1,867711;1,005866;1,386915;3,131798;1,012352;6,533896;4,098483;1,026092;0,978672;0,999567;1,020432;0,202605;1,105401;1,039361;1,005866;1,386915;3,131798;1,788125;-6,852809;-0,410915
1991-07-01;0,98676;1,043419;1,375602;-7,732698;-0,26888;4,065304;0,988301;-0,603049;1,000013;0,967469;3,937105;0,925056;0,988171;0,98676;1,043419;1,375602;0,764475;0,881847;5,776952;0,990263;1,134111;1,135807;0,967868;2,584;0,579345;0,993886;0,228407;0,999567;0,993881;4,034815;0,914667;1,001546;0,990263;1,134111;1,135807;0,629564;0,692578;7,463578
1991-08-01;0,998573;0,950274;-4,755735;-0,748634;0,119018;0,075375;1,007337;1,402412;1,000008;1,017201;-2,081502;0,916347;0,987649;0,998573;0,950274;-4,755735;-0,586738;-0,605582;-1,533261;0,997905;1,034461;-12,386858;1,023881;1,645194;0,776102;1,011488;0,559021;0,999567;1,018924;-1,257525;0,905174;0,993536;0,997905;1,034461;-12,386858;0,105056;-1,36931;-6,603267
1991-09-01;1,003475;0,763755;3,072835;12,137661;-16,051396;-1,125118;1,003536;-0,418241;1,000003;1,011692;-2,676242;1,060964;0,989653;1,003475;0,763755;3,072835;-0,172648;-0,596987;-2,979318;1,000979;0,765598;6,565893;1,090064;-6,343091;-0,412427;1,00753;-0,06794;0,999567;1,030611;1,485295;1,090754;1,014763;1,000979;0,765598;6,565893;-0,736799;-0,136007;2,431077
1991-10-01;1,007829;0,949242;5,321751;2,388108;-0,544329;-0,915949;0,98921;-0,440267;1;0,98407;-4,807466;0,928814;0,996022;1,007829;0,949242;5,321751;2,918069;0,452632;1,158324;1,009391;0,884045;5,588482;1,026622;3,037791;-1,742064;0,983309;-0,227434;0,999567;0,964961;-3,555808;0,915229;1,012743;1,009391;0,884045;5,588482;1,53471;-1,365422;-0,861942
1991-11-01;0,996484;1,014897;-2,884479;-1,241224;1,615273;0,205158;0,996411;-0,160176;0,999997;1,015827;0,418861;0,895439;1,031594;0,996484;1,014897;-2,884479;-1,237517;-3,732068;0,858677;0,997131;0,972661;-6,955356;0,9881;1,226634;-1,103825;1,010327;0,926084;0,999567;1,00797;-8,229534;0,876861;1,030047;0,997131;0,972661;-6,955356;-0,945238;-1,121509;0,869747
1991-12-01;0,999348;1,03277;-7,905012;-5,176344;-8,340621;-0,276899;0,998728;0,787215;0,999993;1,00497;1,397871;1,155691;1,017717;0,999348;1,03277;-7,905012;-1,547677;2,254643;10,700835;0,995125;1,016941;-11,316211;0,931301;-5,992918;0,27191;0,990749;0,08636;0,999567;1,009841;2,572918;1,160233;1,040845;0,995125;1,016941;-11,316211;1,565519;1,726904;6,675049
