;Europe * France;Europe * Spain;Europe * Greece;Asia * China;Asia * Japon;Asia * India
1996-11-01;1,004268;1,013987;-6,1143;1,023549;-0,980136;-1,143623
1996-12-01;1,000797;1,002807;5,076784;0,750998;3,17318;2,725839
1997-01-01;0,99299;0,992585;-0,770067;0,919365;-12,25255;-4,712634
1997-02-01;1,024912;0,975501;7,576643;0,975326;2,440161;1,347896
1997-03-01;0,997752;0,982542;-8,675397;1,030918;-1,08387;0,068619
1997-04-01;1,006472;1,001916;48,093789;1,070263;1,118201;-0,11865
1997-05-01;0,994133;0,998432;-5,465945;1,011587;0,590255;-1,684295
1997-06-01;0,97195;1,051242;0,452818;1,008401;-0,405143;3,503348
1997-07-01;1,009267;1,01581;-0,153639;0,888426;1,357104;-2,037219
1997-08-01;0,984134;0,981896;-10,134642;0,950617;3,235647;0,236264
1997-09-01;1,002378;0,991878;4,890723;1,07069;5,098213;-1,176937
1997-10-01;1,008893;0,973252;9,109273;1,013785;2,754828;0,174552
1997-11-01;0,991096;0,97709;3,300369;0,987615;1,258878;1,711288
1997-12-01;1,015374;1,030838;5,985632;1,042392;-3,54576;-0,987543
1998-01-01;0,999441;1,017074;-8,819821;1,034738;1,412964;0,877444
1998-02-01;0,998901;1,011906;-4,6396;1,020882;0,359025;-0,232413
1998-03-01;1,003448;0,916324;9,073572;0,995036;-1,811606;3,136608
1998-04-01;1,001895;1,068823;-1,087003;0,997633;-3,916547;-0,503552
1998-05-01;0,995132;0,914929;-27,858808;1,007322;-1,473965;-0,041942
1998-06-01;0,990094;0,969412;-1,350904;0,98826;-2,245356;-0,069273
1998-07-01;1,012116;1,040259;3,443194;0,975283;0,552763;1,976435
1998-08-01;0,99401;1,010756;-3,779062;1,03563;4,380562;-3,112162
1998-09-01;1,001399;0,98167;22,77919;1,006142;-0,321806;1,568079
1998-10-01;0,997565;1,006262;-32,795804;0,97086;-1,916352;-0,384056
1998-11-01;1,048135;1,030775;1,690368;1,0139;1,160499;2,70318
1998-12-01;1,005382;0,999633;5,465825;0,962259;-1,165494;-1,963832
1999-01-01;1,001749;0,963071;-7,511702;0,982076;-0,611277;1,06327
1999-02-01;1,002222;0,984972;-7,231361;0,969759;-5,804327;-2,334309
1999-03-01;1,003224;1,112946;-0,604585;0,997892;0,878895;-3,557368
1999-04-01;0,99012;0,961613;5,141212;1,076452;-0,583126;1,788398
