;Europe * Francé;Europe * Spain;Europe * Greecà;Asia * China;Asia * Japon;Asia * India
1996-12-31;1,024256;1,078675;-33,51503;0,679135;-27,239878;-14,272943
1997-01-31;1,015828;1,076401;-1,373387;0,907784;-0,969451;6,706957
1997-02-28;0,920336;0,984489;-4,958448;0,901034;3,344889;5,594885
1997-03-31;1,019374;1,067912;18,506769;0,9894;14,396445;4,416667
1997-04-30;0,97498;1,015044;0,223286;0,997498;12,389071;5,522719
1997-05-31;1,012153;0,933355;-0,453501;0,964419;2,455491;1,22839
1997-06-30;0,980271;0,740787;10,850044;1,189605;16,470101;14,291604
1997-07-31;1,024703;1,009109;12,132523;1,102063;12,354833;11,017521
1997-08-31;1,008624;1,03363;-47,869496;1,064889;-45,579625;-51,518617
1997-09-30;0,994433;0,982576;27,870861;1,305924;7,243251;1,889615
1997-10-31;1,035007;1,055739;22,184328;1,058604;12,08675;13,719503
1997-11-30;0,986965;1,054517;-2,243114;0,827384;-6,439208;1,558909
1997-12-31;1,027254;1,073907;-31,218281;0,740713;-28,128024;-14,347851
1998-01-31;1,015162;1,060128;-4,589299;0,87722;-0,489082;6,139361
1998-02-28;0,925275;0,976269;-6,16919;0,899034;3,563519;5,414583
1998-03-31;1,01891;1,0618;18,156634;1,009498;15,580739;5,035257
1998-04-30;0,972705;0,996793;1,035659;0,985004;11,249527;5,653564
1998-05-31;1,012819;0,922221;-2,426374;0,960182;2,63265;1,050996
1998-06-30;0,97569;0,759382;11,566915;1,179373;16,842378;14,572514
1998-07-31;1,025531;1,012507;13,660781;1,121672;11,652052;10,672817
1998-08-31;1,009214;1,048016;-46,309973;1,099453;-46,590614;-50,888304
1998-09-30;0,994845;0,996761;27,847255;1,248232;7,526165;1,938627
1998-10-31;1,03555;1,065775;21,692109;1,020191;11,705552;13,653632
1998-11-30;0,983581;1,04612;-2,90351;0,884026;-6,409582;1,443965
1998-12-31;1,027922;1,067554;-30,98263;0,72893;-29,176437;-14,682477
1999-01-31;1,015975;1,04477;-6,337699;0,859946;0,564951;5,627519
1999-02-28;0,92837;0,974212;-6,653257;0,892743;4,276558;5,631611
1999-03-31;1,02078;1,054875;18,662203;1,024253;17,325712;5,352593
1999-04-30;0,971701;0,980836;1,673895;1,01186;10,287032;5,471984
1999-05-31;1,015655;0,920955;-2,096055;0,951595;3,455139;1,193685
1999-06-30;0,97277;0,787681;11,979126;1,170898;16,994576;14,432918
1999-07-31;1,022491;1,01523;14,43238;1,106668;10,640906;9,867784
1999-08-31;1,010032;1,06461;-43,70145;1,117685;-47,861261;-49,162014
1999-09-30;0,995877;1,006152;26,389424;1,229658;7,218345;1,636235
1999-10-31;1,034638;1,061706;20,149738;1,007773;11,496295;13,609722
1999-11-30;0,981963;1,025192;-4,162511;0,936813;-6,057485;1,089255
1999-12-31;1,026116;1,061457;-33,407191;0,672533;-30,534309;-15,247332
2000-01-31;1,01507;1,035121;-6,121154;0,873556;2,110039;5,35463
2000-02-29;0,928798;0,96932;-5,960935;0,960397;5,494075;6,31819
2000-03-31;1,024956;1,053762;19,064055;1,00358;18,631889;5,705372
2000-04-30;0,972842;0,967016;3,898552;0,924281;9,635971;4,982602
2000-05-31;1,021351;0,939784;-1,197994;1,04294;4,269709;1,463211
2000-06-30;0,972693;0,822315;12,477807;1,14244;16,11813;14,092796
2000-07-31;1,016717;1,012362;14,441351;1,119955;10,232127;8,928666
2000-08-31;1,01052;1,070301;-41,260986;1,112379;-49,501923;-46,321099
2000-09-30;0,993965;1,015307;24,517594;1,18794;6,759397;0,973423
2000-10-31;1,034389;1,048608;17,440137;1,034452;12,063148;13,696106
