;Europe * France;Europe * Spain;Europe * Greece;Asia * China;Asia * Japon;Asia * India;Africa * Gabon;Africa * Cameroun;Africa * Guinée equatoriale;Africa * Namibie;Africa * Ethiopie;North America * USA;North America * Canada
1993-08-31;1,01281;0,997427;-46,211818;1,103647;-44,202267;-52,236575;0,758078;-32,217456;1;0,196121;-23,634536;1,086086;0,93793
1993-09-30;0,992582;0,891419;28,005959;1,259568;-0,930828;1,736387;1,078286;4,282495;1;0,996835;-6,768243;1,370607;0,940886
1993-10-31;1,032872;1,013167;16,592353;1,071026;8,927125;12,399295;1,091175;10,618771;1;1,081795;-0,589625;0,924137;1,018857
1993-11-30;0,991472;1,049429;-3,495892;0,863149;-5,641037;1,975775;1,096396;-0,079332;1;1,05174;-0,144489;0,947317;0,885552
1993-12-31;1,01997;1,090174;-41,292407;0,703151;-27,425438;-14,285045;0,734351;-12,395816;1;1,670419;15,090578;1,262042;0,851503
1994-01-31;1,004131;1,078066;5,485577;0,864564;0,402144;8,374341;0,981758;1,801677;1;1,232494;27,991478;0,761018;0,838864
1994-02-28;0,919384;1,008905;-2,363161;0,915823;4,605731;5,270753;0,941991;3,752793;1;0,766292;6,362472;0,770612;0,808287
1994-03-31;1,020492;1,105742;22,856534;0,985984;17,496017;4,077695;1,062088;9,563051;1;1,079296;-0,924543;1,044874;0,903624
1994-04-30;0,985295;1,046735;0,737375;0,960527;15,193823;5,011972;1,077608;8,09369;1;1,157138;-2,544962;0,620519;1,579779
1994-05-31;1,021378;1,025143;-3,725162;0,961529;2,287853;1,778842;1,112985;0,974564;1;0,900547;6,966839;0,816455;1,014925
1994-06-30;0,983151;0,754619;12,158256;1,178179;18,047635;13,481267;1,140127;9,943491;1;0,998539;-7,553346;1,555955;1,118919
1994-07-31;1,016419;0,952754;10,601779;1,115553;8,522401;12,208731;0,934377;-3,027887;1;0,869504;-14,279639;0,844943;1,101866
1994-08-31;1,013193;1,010208;-45,289296;1,178639;-43,640766;-52,395898;0,752694;-34,39988;1;0,191498;-24,647859;1,122589;0,945178
1994-09-30;0,992744;0,908213;28,596961;1,245704;1,837443;1,829193;1,066429;4,403124;1;1,000525;-7,759065;1,319429;0,9374
1994-10-31;1,032843;1,016873;16,637409;1,031984;9,000611;12,24639;1,084408;11,461781;1;1,101499;1,670712;0,948405;1,01609
1994-11-30;0,991344;1,045924;-3,183478;0,873231;-5,114677;2,171541;1,081376;0,214352;1;1,053954;-1,187425;0,967864;0,874382
1994-12-31;1,019769;1,087497;-40,746321;0,708428;-26,248452;-14,185776;0,733933;-13,40047;1;1,624318;15,684457;1,226904;0,843987
1995-01-31;1,003735;1,080596;4,3781;0,890685;0,176501;8,262362;0,998462;1,587127;1;1,240755;26,615135;0,775613;0,851012
1995-02-28;0,919466;1,006937;-2,683384;0,87254;3,994454;5,519382;0,970133;3,461495;1;0,780559;9,462458;0,758996;0,822674
1995-03-31;1,020256;1,100122;21,074465;1,040687;16,255417;4,189195;1,068865;9,808971;1;1,096253;1,022484;1,010602;0,90864
1995-04-30;0,985093;1,042275;0,572179;0,917298;13,27815;4,88529;1,090287;9,316593;1;1,133185;-3,223602;0,615372;1,563849
1995-05-31;1,021396;1,0175;-3,238275;0,983191;2,552442;1,991246;1,090975;1,194504;1;0,889248;2,795008;0,845243;1,016611
1995-06-30;0,983178;0,747965;12,023371;1,183447;17,109614;13,694688;1,12837;10,797202;1;1,007569;-5,885971;1,547193;1,119292
1995-07-31;1,016739;0,947035;11,036604;1,114036;9,800928;11,63426;0,943534;-2,989775;1;0,895754;-14,849895;0,868268;1,101093
1995-08-31;1,01362;1,014743;-44,597349;1,175365;-43,802389;-52,327221;0,746685;-37,041276;1;0,182492;-25,629512;1,155263;0,953841
1995-09-30;0,992895;0,932567;29,274978;1,207706;3,928843;1,842562;1,054723;4,955308;1;1,024265;-8,597212;1,278979;0,934344
1995-10-31;1,032833;1,022538;17,071303;1,040757;9,990475;12,875789;1,078614;12,87657;1;1,112285;3,962955;0,967341;1,008005
1995-11-30;0,991218;1,041071;-2,719552;0,890811;-5,360599;2,193252;1,06925;0,708813;1;1,042285;-2,291597;0,990289;0,863231
1995-12-31;1,01963;1,083269;-39,755357;0,710026;-26,451389;-14,417873;0,737766;-14,664468;1;1,53892;15,80663;1,175601;0,834067
1996-01-31;1,003362;1,079938;2,88926;0,873984;-0,353986;7,579479;1,00454;0,86494;1;1,242011;26,009998;0,783213;0,86493
1996-02-29;0,919695;1,002474;-2,681886;0,89065;3,295179;5,738947;0,9985;2,616034;1;0,806617;12,026131;0,75482;0,839234
1996-03-31;1,02003;1,09416;19,313523;1,013555;14,885037;3,987578;1,082578;9,995672;1;1,12644;3,151854;0,989877;0,924443
1996-04-30;0,984969;1,035224;0,643645;0,949773;12,959604;5,215883;1,093014;10,747782;1;1,111012;-3,887596;0,620465;1,552942
1996-05-31;1,021439;1,006753;-3,766685;0,987512;2,493;1,737921;1,063949;1,456115;1;0,873554;-1,828248;0,866898;1,013732
1996-06-30;0,983087;0,757495;11,416531;1,141861;16,448954;13,777461;1,122276;11,509773;1;1,039447;-3,193959;1,54004;1,116131
1996-07-31;1,017092;0,956976;11,95738;1,181986;11,761311;11,311873;0,956897;-2,519112;1;0,935331;-14,735389;0,887472;1,094455
1996-08-31;1,014021;1,017175;-44,101042;1,099142;-44,715425;-51,754632;0,743287;-40,053484;1;0,171611;-26,509168;1,183917;0,956018
1996-09-30;0,993014;0,949164;29,784892;1,194444;5,844773;1,785548;1,049082;6,020449;1;1,062363;-10,359739;1,252177;0,929693
1996-10-31;1,032772;1,023303;17,53874;1,100255;11,448878;13,476821;1,070455;14,224936;1;1,112771;5,340177;0,96194;0,999795
1996-11-30;0,991052;1,03224;-2,807613;0,873982;-6,07064;1,840488;1,054151;1,178798;1;1,012309;-3,814277;1,001106;0,859185
1996-12-31;1,019514;1,076302;-38,041615;0,679135;-27,239878;-14,272943;0,741501;-15,917676;1;1,430163;16,308658;1,139202;0,825023
1997-01-31;1,002909;1,074054;1,051574;0,907784;-0,969451;6,706957;1,00524;0,143659;1;1,217924;26,504097;0,789194;0,878999
1997-02-28;0,919949;0,994537;-2,964459;0,901034;3,344889;5,594885;1,023307;1,905058;1;0,842501;14,273185;0,763093;0,863636
1997-03-31;1,019831;1,084254;18,992393;0,9894;14,396445;4,416667;1,103241;10,442969;1;1,182445;5,110782;0,980693;0,951187
1997-04-30;0,984839;1,025998;0,635016;0,997498;12,389071;5,522719;1,092099;11,886656;1;1,108514;-4,116576;0,631313;1,534219
1997-05-31;1,021469;0,992182;-4,700946;0,964419;2,455491;1,22839;1,037854;1,711266;1;0,849014;-6,593144;0,879248;1,005475
1997-06-30;0,982945;0,774807;11,56809;1,189605;16,470101;14,291604;1,112603;12,035502;1;1,085886;-0,594598;1,524708;1,109338
1997-07-31;1,017343;0,975295;12,425337;1,102063;12,354833;11,017521;0,971495;-2,133439;1;0,961409;-14,955499;0,895295;1,084996
1997-08-31;1,014379;1,025421;-43,186372;1,064889;-45,579625;-51,518617;0,740984;-43,647389;1;0,163582;-27,291731;1,202099;0,948071
1997-09-30;0,993142;0,961461;30,549154;1,305924;7,243251;1,889615;1,051074;6,883524;1;1,107466;-12,43043;1,239584;0,925361
1997-10-31;1,032757;1,023537;16,652503;1,058604;12,08675;13,719503;1,063608;15,980836;1;1,097644;6,879591;0,955984;0,99475
1997-11-30;0,990952;1,023898;-2,835438;0,827384;-6,439208;1,558909;1,041371;1,731185;1;0,996589;-4,289091;1,009466;0,867334
1997-12-31;1,019427;1,070314;-36,814196;0,740713;-28,128024;-14,347851;0,745626;-17,40856;1;1,293381;16,412998;1,114516;0,818245
1998-01-31;1,002447;1,069418;-0,585941;0,87722;-0,489082;6,139361;1,000603;0,017259;1;1,199143;28,072847;0,787311;0,889269
1998-02-28;0,920179;0,98841;-3,438785;0,899034;3,563519;5,414583;1,040228;2,008925;1;0,877241;14,481469;0,77203;0,885046
1998-03-31;1,019699;1,07588;19,32613;1,009498;15,580739;5,035257;1,127544;11,424013;1;1,241364;6,440908;0,984454;0,984185
1998-04-30;0,984778;1,014649;0,753042;0,985004;11,249527;5,653564;1,078862;12,364583;1;1,119849;-4,307144;0,645304;1,518124
1998-05-31;1,021629;0,977667;-5,133537;0,960182;2,63265;1,050996;1,022645;1,570082;1;0,836601;-10,429223;0,883946;0,992267
1998-06-30;0,982971;0,790277;12,08106;1,179373;16,842378;14,572514;1,107025;12,75863;1;1,132292;1,317256;1,510874;1,10099
1998-07-31;1,017527;0,987534;12,674993;1,121672;11,652052;10,672817;0,983786;-2,287618;1;0,972185;-14,177764;0,900382;1,074895
1998-08-31;1,014819;1,032378;-41,532788;1,099453;-46,590614;-50,888304;0,73541;-47,647861;1;0,157694;-27,338714;1,21329;0,925359
1998-09-30;0,993236;0,971338;30,937532;1,248232;7,526165;1,938627;1,056757;7,400952;1;1,124422;-14,226559;1,222165;0,924781
1998-10-31;1,032682;1,023779;15,041458;1,020191;11,705552;13,653632;1,063633;17,775675;1;1,085442;7,41811;0,944044;0,99803
1998-11-30;0,990778;1,015588;-3,1073;0,884026;-6,409582;1,443965;1,029719;2,198262;1;1,003431;-4,230433;1,007501;0,883306
1998-12-31;1,019175;1,064114;-36,77;0,72893;-29,176437;-14,682477;0,749165;-19,126602;1;1,160183;16,311865;1,112329;0,8075
1999-01-31;1,001858;1,065546;-1,799451;0,859946;0,564951;5,627519;0,995515;0,896685;1;1,181776;29,562062;0,794581;0,900805
1999-02-28;0,920318;0,985171;-3,65444;0,892743;4,276558;5,631611;1,047704;3,227106;1;0,912042;13,548952;0,776647;0,905242
1999-03-31;1,019552;1,073191;19,216677;1,024253;17,325712;5,352593;1,143761;12,915354;1;1,301662;8,345647;0,996512;1,018113
1999-04-30;0,984812;1,004323;0,610858;1,01186;10,287032;5,471984;1,070101;11,894217;1;1,140562;-5,338185;0,652489;1,496145
1999-05-31;1,021912;0,971417;-4,492397;0,951595;3,455139;1,193685;1,01665;0,802049;1;0,84056;-12,164773;0,887075;0,979296
1999-06-30;0,98317;0,809852;12,312388;1,170898;16,994576;14,432918;1,101117;13,222163;1;1,156246;1,603605;1,505062;1,098851
1999-07-31;1,017648;0,994159;12,841246;1,106668;10,640906;9,867784;0,994209;-2,479597;1;0,97004;-13,537127;0,898442;1,066288
1999-08-31;1,015358;1,036158;-39,08381;1,117685;-47,861261;-49,162014;0,72335;-51,311988;1;0,154973;-27,998367;1,203192;0,889058
1999-09-30;0,993325;0,977953;29,995985;1,229658;7,218345;1,636235;1,064735;8,261546;1;1,100187;-14,347961;1,207084;0,933428
1999-10-31;1,032536;1,019007;14,631734;1,007773;11,496295;13,609722;1,069129;19,21933;1;1,083745;7,936232;0,942698;1,004866
1999-11-30;0,99042;1,002395;-3,408022;0,936813;-6,057485;1,089255;1,022617;2,415137;1;1,033941;-2,266535;1,001681;0,899635
1999-12-31;1,018885;1,057175;-37,420003;0,672533;-30,534309;-15,247332;0,752194;-20,929561;1;1,035788;15,494296;1,121368;0,794497
2000-01-31;1,001202;1,066381;-2,063446;0,873556;2,110039;5,35463;0,992823;1,871145;1;1,193123;30,2683;0,807843;0,913326
2000-02-29;0,920399;0,984053;-3,302794;0,960397;5,494075;6,31819;1,046705;4,539352;1;0,952977;11,110498;0,782256;0,918769
2000-03-31;1,019452;1,070769;18,975524;1,00358;18,631889;5,705372;1,154439;14,209801;1;1,32952;10,3396;0,997175;1,042389
