;Europe * France;Europe * Spain;Europe * Greece;Asia * China;Asia * Japon;Asia * India;Africa * Gabon;Africa * Cameroun;Africa * Guinée equatoriale;Africa * Namibie;Africa * Ethiopie;North America * USA;North America * Canada
1993-08-31;0,985004;1,128974;-5,105508;0,989743;2,139069;5,397356;0,997963;4,858585;1;1,003635;0,447096;1,067547;1,004763
1993-09-30;0,988772;0,73677;13,231315;0,992797;3,617423;1,994321;1,015103;-0,413559;1;0,977717;-3,04174;0,924178;1,002159
1993-10-31;1,001271;0,9302;-10,68856;0,999443;0,183559;-5,310678;0,996796;-2,99996;1;1,017562;-26,107999;0,909473;0,993809
1993-11-30;1,006197;1,073938;-5,493427;0,992198;-3,106339;-1,27001;1,007641;-0,769992;1;0,999774;3,740559;0,899918;1,003122
1993-12-31;1,014357;1,058214;7,077338;1,009342;5,341626;0,431716;0,990117;0,497792;1;0,995776;0,907822;1,121271;1,009344
1994-01-31;1,012169;0,842868;4,583075;0,985873;-4,709892;0,898619;1,00688;0,447292;1;1,012509;-0,714748;1,094369;0,977627
1994-02-28;0,987357;1,018824;-16,729745;1,007667;0,343102;-1,116482;0,97442;0,074257;1;0,999266;4,215066;0,745628;0,990305
1994-03-31;1,006997;1,014817;16,840939;0,982259;3,037439;2,337783;0,968949;-0,257964;1;0,990397;-21,013987;1,083023;1,008805
1994-04-30;0,992872;1,03904;-17,427305;1,00465;-5,798739;-2,753533;1,029639;-0,08009;1;1,009801;19,34594;0,750822;1,018597
1994-05-31;0,993381;0,976438;14,166096;0,982656;0,148783;4,031385;1,036465;0,091631;1;0,989355;2,891861;1,020915;0,984154
1994-06-30;1,02298;1,138284;6,477771;1,00212;4,036573;1,298216;1,015422;0,383047;1;0,950014;-5,60455;1,115501;1,022502
1994-07-31;0,987994;1,17111;-11,365299;0,991982;-5,242264;-3,687442;0,972153;-0,756428;1;0,997866;-3,05909;0,892397;0,998262
1994-08-31;0,996555;1,18423;4,139542;1,042014;4,260165;-0,757542;0,973954;0,662086;1;1,029528;-7,905291;0,897113;0,973499
1994-09-30;1,013044;0,890476;-3,096533;1,004295;2,771458;1,126415;0,959049;-0,265516;1;0,951159;5,728293;0,984273;1,006818
1994-10-31;0,991974;0,99572;0,665362;0,984324;-9,643633;-3,984424;1,040018;-0,869939;1;1,011606;4,213412;1,128329;0,975721
1994-11-30;1,006203;1,034772;0,228724;0,999945;2,666572;1,665335;1,038502;-0,066399;1;1,002051;-8,148351;1,002345;0,995764
1994-12-31;0,994924;1,022759;-3,345915;1,009329;5,57536;2,68217;1,0088;-0,075888;1;1,031659;9,037429;1,404947;1,010499
1995-01-31;1,001272;1,100295;5,190419;1,02728;1,642626;3,195535;0,979935;0,795379;1;0,993309;-0,736198;1,027392;1,03171
1995-02-28;0,984952;1,037542;-2,391096;0,975152;0,647518;-1,3245;0,989487;1,412605;1;0,992689;1,963087;0,947553;0,972549
1995-03-31;1,016165;1,023697;-0,235062;1,011738;2,129325;1,342095;1,074864;3,219035;1;1,022908;-2,394324;0,927856;1,036131
1995-04-30;0,988481;1,031208;-3,377367;0,962622;-9,678071;-3,763898;0,939856;-1,245062;1;0,983156;-7,946695;0,951391;0,889129
1995-05-31;0,997988;1,110666;9,738849;1,005187;4,891024;2,927198;1,013203;-0,348465;1;0,999464;1,50604;1,060714;1,044986
1995-06-30;1,017477;0,667885;4,263301;1,006883;-0,086213;1,858303;1,011144;0,333473;1;0,980548;0,813213;0,982294;0,980649
1995-07-31;0,987494;0,760495;-10,60347;1,002887;-5,342509;-0,130166;0,982884;-0,164958;1;0,986824;1,92192;1,039962;0,925932
1995-08-31;1,003095;1,045491;1,943313;1,031019;5,222678;-3,736983;1,018066;-0,367064;1;1,144173;2,511935;1,043868;1,209007
1995-09-30;0,994957;1,203627;5,319492;0,981735;0,442882;1,644589;1,016386;-0,744178;1;1,018732;-1,434856;0,990054;0,880291
