;Europe * France;Europe * Spain;Europe * Greece;Asia * China;Asia * Japon;Asia * India;Africa * Gabon;Africa * Cameroun;Africa * Guinée equatoriale;Africa * Namibie;Africa * Ethiopie;North America * USA;North America * Canada
1993-08-01;1,005355;1,04475;-52,240535;10,527042;-44,280205;-54,943516;0,758043;-32,217455;1;0,196121;-23,634528;1,086086;0,93793
1993-09-01;0,99202;0,91172;28,637551;22,998698;2,453647;1,530813;1,07829;4,282493;1;0,996835;-6,768232;1,370607;0,940886
1993-10-01;1,033643;0,964772;13,430909;6,163176;10,764388;12,269767;1,091179;10,618763;1;1,081795;-0,589652;0,924137;1,018857
1993-11-01;0,994168;1,017623;-5,177779;-12,101612;-5,697628;1,747251;1,0964;-0,079344;1;1,05174;-0,144488;0,947317;0,885552
1993-12-01;1,016126;1,068834;-43,877621;-27,33014;-25,880689;-13,868842;0,734353;-12,395833;1;1,670419;15,090567;1,262042;0,851503
1994-01-01;1,014132;1,100283;12,175052;-12,368763;-0,168046;9,124217;0,981764;1,801685;1;1,232494;27,991473;0,761018;0,838864
1994-02-01;0,912107;0,996891;0,276045;-9,20659;4,148447;5,340834;0,942;3,752785;1;0,766292;6,362494;0,770612;0,808287
1994-03-01;1,022839;1,097026;22,871986;0,277049;17,68322;3,815774;1,062086;9,563044;1;1,079296;-0,924548;1,044874;0,903624
1994-04-01;0,984307;1,039245;2,20679;-5,912827;16,027779;4,730955;1,077623;8,093714;1;1,157138;-2,544965;0,620519;1,579779
1994-05-01;1,022305;1,012764;-0,180186;-4,027221;1,486326;3,912909;1,113005;0,974577;1;0,900547;6,96684;0,816455;1,014925
1994-06-01;0,990878;0,734246;11,859797;17,676216;15,693747;13,982991;1,140103;9,943499;1;0,998539;-7,553343;1,555955;1,118919
1994-07-01;1,011878;0,998272;8,557569;13,611391;5,152517;11,4651;0,934389;-3,027886;1;0,869504;-14,279633;0,844943;1,101866
1994-08-01;1,005629;1,032994;-50,483904;9,860904;-43,30797;-54,720527;0,752625;-34,39988;1;0,191498;-24,647853;1,122589;0,945178
1994-09-01;0,991894;0,924002;29,139393;22,565031;4,389649;2,04592;1,06644;4,40312;1;1,000525;-7,759057;1,319429;0,9374
1994-10-01;1,032946;0,981442;14,153857;5,882932;11,836804;12,169414;1,084417;11,461772;1;1,101499;1,670684;0,948405;1,01609
1994-11-01;0,993922;1,029213;-4,511613;-11,635843;-5,765377;1,847074;1,081385;0,214337;1;1,053954;-1,187428;0,967864;0,874382
1994-12-01;1,017914;1,076938;-40,58418;-26,215826;-24,634523;-13,160994;0,733935;-13,400491;1;1,624318;15,684439;1,226904;0,843987
1995-01-01;1,015963;1,099235;8,009926;-12,512244;-0,200874;8,557919;0,998471;1,587144;1;1,240755;26,615133;0,775613;0,851012
1995-02-01;0,914114;0,99484;-1,084189;-10,199725;3,112721;5,651057;0,970145;3,46149;1;0,780559;9,462511;0,758996;0,822674
1995-03-01;1,021481;1,086756;21,663345;0,356564;16,084859;3,881429;1,068864;9,808967;1;1,096253;1,022474;1,010602;0,90864
1995-04-01;0,9813;1,037172;0,479724;-5,186298;14,278409;4,661151;1,090306;9,316616;1;1,133185;-3,223609;0,615372;1,563849
1995-05-01;1,017938;0,982352;0,8418;-2,875177;1,398291;3,130512;1,091006;1,194515;1;0,889248;2,795004;0,845243;1,016611
1995-06-01;0,989154;0,732383;11,207093;17,649029;15,22038;14,509301;1,128333;10,797208;1;1,007569;-5,885972;1,547193;1,119292
